   X,    Y,    Latitude,   Longitude, TMP_200612191200
  60,   13,   20.831610, -112.598216,           42
  61,   13,   20.878274, -112.211389,           42
  62,   13,   20.923908, -111.824281,           42
  63,   13,   20.968512, -111.436897,           42
  64,   13,   21.012083, -111.049243,           43
  65,   13,   21.054622, -110.661325,           44
  66,   13,   21.096125, -110.273150,           44
  67,   13,   21.136594, -109.884722,           41
  68,   13,   21.176025, -109.496050,           41
  69,   13,   21.214419, -109.107138,           42
  70,   13,   21.251773, -108.717992,           42
  71,   13,   21.288087, -108.328620,           41
  72,   13,   21.323361, -107.939027,           41
  73,   13,   21.357592, -107.549220,           41
  74,   13,   21.390780, -107.159204,           41
  75,   13,   21.422923, -106.768987,           40
  76,   13,   21.454022, -106.378573,           41
  77,   13,   21.484075, -105.987971,           43
  78,   13,   21.513081, -105.597186,           43
  79,   13,   21.541040, -105.206224,           42
  80,   13,   21.567950, -104.815092,           44
  81,   13,   21.593811, -104.423796,           44
  82,   13,   21.618622, -104.032343,           46
  83,   13,   21.642383, -103.640739,           46
  84,   13,   21.665092, -103.248991,           46
  85,   13,   21.686750, -102.857105,           47
  86,   13,   21.707355, -102.465087,           47
  87,   13,   21.726907, -102.072944,           47
  88,   13,   21.745405, -101.680683,           48
  89,   13,   21.762849, -101.288310,           49
  90,   13,   21.779238, -100.895831,           48
  91,   13,   21.794573, -100.503253,           49
  92,   13,   21.808851, -100.110583,           47
  93,   13,   21.822074,  -99.717828,           45
  94,   13,   21.834240,  -99.324993,           45
  95,   13,   21.845350,  -98.932085,           46
  96,   13,   21.855403,  -98.539111,           46
  97,   13,   21.864398,  -98.146078,           46
  98,   13,   21.872336,  -97.752992,           46
  99,   13,   21.879216,  -97.359859,           47
 100,   13,   21.885038,  -96.966687,           47
 101,   13,   21.889802,  -96.573482,           48
 102,   13,   21.893508,  -96.180250,           48
 103,   13,   21.896155,  -95.786999,           48
 104,   13,   21.897744,  -95.393734,           48
 105,   13,   21.898275,  -95.000462,           48
 106,   13,   21.897747,  -94.607191,           48
 107,   13,   21.896160,  -94.213926,           48
 108,   13,   21.893515,  -93.820674,           48
 109,   13,   21.889812,  -93.427443,           49
 110,   13,   21.885051,  -93.034237,           49
 111,   13,   21.879231,  -92.641065,           49
 112,   13,   21.872353,  -92.247932,           49
 113,   13,   21.864418,  -91.854846,           49
 114,   13,   21.855425,  -91.461813,           49
 115,   13,   21.845375,  -91.068839,           50
 116,   13,   21.834268,  -90.675931,           49
 117,   13,   21.822104,  -90.283096,           49
 118,   13,   21.808884,  -89.890340,           49
 119,   13,   21.794607,  -89.497670,           49
 120,   13,   21.779276,  -89.105092,           49
 121,   13,   21.762889,  -88.712613,           48
 122,   13,   21.745447,  -88.320239,           48
 123,   13,   21.726951,  -87.927978,           47
 124,   13,   21.707402,  -87.535835,           48
 125,   13,   21.686800,  -87.143817,           47
 126,   13,   21.665145,  -86.751930,           46
 127,   13,   21.642438,  -86.360181,           44
 128,   13,   21.618679,  -85.968577,           44
 129,   13,   21.593871,  -85.577124,           45
 130,   13,   21.568012,  -85.185828,           45
 131,   13,   21.541104,  -84.794695,           45
 132,   13,   21.513148,  -84.403733,           45
 133,   13,   21.484145,  -84.012947,           46
 134,   13,   21.454094,  -83.622345,           46
 135,   13,   21.422998,  -83.231931,           46
 136,   13,   21.390856,  -82.841713,           45
 137,   13,   21.357671,  -82.451697,           45
 138,   13,   21.323442,  -82.061889,           45
 139,   13,   21.288172,  -81.672296,           44
 140,   13,   21.251860,  -81.282923,           42
 141,   13,   21.214508,  -80.893777,           42
 142,   13,   21.176117,  -80.504864,           41
 143,   13,   21.136688,  -80.116191,           41
 144,   13,   21.096222,  -79.727763,           42
 145,   13,   21.054720,  -79.339587,           42
 146,   13,   21.012184,  -78.951668,           43
 147,   13,   20.968615,  -78.564014,           43
 148,   13,   20.924014,  -78.176629,           43
 149,   13,   20.878382,  -77.789520,           43
 150,   13,   20.831721,  -77.402693,           42
 151,   13,   20.784032,  -77.016154,           42
 152,   13,   20.735316,  -76.629909,           42
 153,   13,   20.685575,  -76.243964,           42
 154,   13,   20.634810,  -75.858325,           42
 155,   13,   20.583023,  -75.472997,           43
 156,   13,   20.530215,  -75.087986,           43
 157,   13,   20.476388,  -74.703299,           43
 158,   13,   20.421543,  -74.318941,           44
 159,   13,   20.365682,  -73.934917,           44
 160,   13,   20.308806,  -73.551234,           44
 161,   13,   20.250918,  -73.167897,           44
 162,   13,   20.192019,  -72.784912,           44
 163,   13,   20.132110,  -72.402284,           44
 164,   13,   20.071193,  -72.020020,           45
 165,   13,   20.009271,  -71.638124,           44
 166,   13,   19.946345,  -71.256602,           45
 167,   13,   19.882416,  -70.875459,           45
 168,   13,   19.817488,  -70.494702,           45
 169,   13,   19.751561,  -70.114335,           45
 170,   13,   19.684637,  -69.734364,           45
 171,   13,   19.616719,  -69.354794,           45
 172,   13,   19.547809,  -68.975631,           45
 173,   13,   19.477908,  -68.596879,           45
 174,   13,   19.407019,  -68.218544,           45
 175,   13,   19.335144,  -67.840632,           46
 176,   13,   19.262285,  -67.463147,           46
 177,   13,   19.188444,  -67.086094,           46
 178,   13,   19.113623,  -66.709479,           46
 179,   13,   19.037825,  -66.333306,           46
 180,   13,   18.961052,  -65.957581,           46
 181,   13,   18.883306,  -65.582308,           46
 182,   13,   18.804589,  -65.207493,           46
 183,   13,   18.724904,  -64.833140,           46
 184,   13,   18.644254,  -64.459254,           46
 185,   13,   18.562640,  -64.085841,           46
   1,   14,   16.667637, -134.832625,           44
   2,   14,   16.771923, -134.470997,           44
   3,   14,   16.875311, -134.108789,           44
   4,   14,   16.977797, -133.746006,           44
   5,   14,   17.079378, -133.382652,           44
   6,   14,   17.180050, -133.018730,           43
   7,   14,   17.279811, -132.654245,           43
   8,   14,   17.378658, -132.289200,           43
   9,   14,   17.476587, -131.923600,           43
  10,   14,   17.573596, -131.557448,           43
  11,   14,   17.669681, -131.190748,           42
  12,   14,   17.764839, -130.823505,           42
  13,   14,   17.859068, -130.455724,           42
  14,   14,   17.952365, -130.087407,           42
  15,   14,   18.044726, -129.718560,           43
  16,   14,   18.136150, -129.349186,           43
  17,   14,   18.226632, -128.979291,           43
  18,   14,   18.316172, -128.608878,           43
  19,   14,   18.404764, -128.237952,           43
  20,   14,   18.492408, -127.866517,           43
  21,   14,   18.579100, -127.494579,           43
  22,   14,   18.664838, -127.122141,           43
  23,   14,   18.749619, -126.749208,           43
  24,   14,   18.833441, -126.375786,           43
  25,   14,   18.916300, -126.001878,           43
  26,   14,   18.998196, -125.627489,           43
  27,   14,   19.079124, -125.252624,           43
  28,   14,   19.159083, -124.877289,           44
  29,   14,   19.238070, -124.501487,           44
  30,   14,   19.316083, -124.125224,           44
  31,   14,   19.393119, -123.748505,           44
  32,   14,   19.469177, -123.371334,           44
  33,   14,   19.544254, -122.993718,           44
  34,   14,   19.618347, -122.615660,           44
  35,   14,   19.691455, -122.237166,           44
  36,   14,   19.763575, -121.858241,           44
  37,   14,   19.834706, -121.478891,           43
  38,   14,   19.904844, -121.099120,           43
  39,   14,   19.973989, -120.718934,           43
  40,   14,   20.042138, -120.338338,           43
  41,   14,   20.109288, -119.957337,           43
  42,   14,   20.175439, -119.575938,           43
  43,   14,   20.240587, -119.194144,           43
  44,   14,   20.304732, -118.811963,           43
  45,   14,   20.367871, -118.429398,           43
  46,   14,   20.430003, -118.046457,           43
  47,   14,   20.491125, -117.663143,           42
  48,   14,   20.551236, -117.279464,           42
  49,   14,   20.610334, -116.895424,           43
  50,   14,   20.668417, -116.511029,           42
  51,   14,   20.725484, -116.126286,           42
  52,   14,   20.781533, -115.741198,           43
  53,   14,   20.836562, -115.355774,           43
  54,   14,   20.890570, -114.970017,           43
  55,   14,   20.943555, -114.583934,           42
  56,   14,   20.995516, -114.197532,           41
  57,   14,   21.046451, -113.810815,           41
  58,   14,   21.096359, -113.423789,           41
  59,   14,   21.145238, -113.036462,           42
  60,   14,   21.193086, -112.648838,           42
  61,   14,   21.239904, -112.260923,           43
  62,   14,   21.285688, -111.872724,           43
  63,   14,   21.330438, -111.484247,           42
  64,   14,   21.374153, -111.095498,           42
  65,   14,   21.416831, -110.706482,           42
  66,   14,   21.458471, -110.317206,           44
  67,   14,   21.499072, -109.927677,           42
  68,   14,   21.538633, -109.537900,           39
  69,   14,   21.577152, -109.147882,           39
  70,   14,   21.614628, -108.757628,           41
  71,   14,   21.651061, -108.367146,           42
  72,   14,   21.686450, -107.976441,           42
  73,   14,   21.720793, -107.585519,           41
  74,   14,   21.754089, -107.194388,           41
  75,   14,   21.786337, -106.803053,           40
  76,   14,   21.817538, -106.411521,           41
  77,   14,   21.847688, -106.019797,           42
  78,   14,   21.876789, -105.627890,           42
  79,   14,   21.904838, -105.235804,           42
  80,   14,   21.931836, -104.843546,           42
  81,   14,   21.957781, -104.451124,           43
  82,   14,   21.982673, -104.058543,           45
  83,   14,   22.006511, -103.665809,           46
  84,   14,   22.029294, -103.272930,           46
  85,   14,   22.051022, -102.879912,           46
  86,   14,   22.071694, -102.486761,           47
  87,   14,   22.091309, -102.093484,           48
  88,   14,   22.109867, -101.700087,           48
  89,   14,   22.127368, -101.306578,           48
  90,   14,   22.143810, -100.912962,           48
  91,   14,   22.159194, -100.519246,           49
  92,   14,   22.173519, -100.125437,           48
  93,   14,   22.186784,  -99.731542,           48
  94,   14,   22.198990,  -99.337566,           46
  95,   14,   22.210136,  -98.943518,           46
  96,   14,   22.220221,  -98.549403,           46
  97,   14,   22.229245,  -98.155227,           46
  98,   14,   22.237209,  -97.760999,           47
  99,   14,   22.244111,  -97.366723,           47
 100,   14,   22.249952,  -96.972408,           48
 101,   14,   22.254732,  -96.578059,           48
 102,   14,   22.258449,  -96.183684,           48
 103,   14,   22.261105,  -95.789288,           48
 104,   14,   22.262699,  -95.394879,           48
 105,   14,   22.263232,  -95.000464,           48
 106,   14,   22.262702,  -94.606048,           48
 107,   14,   22.261110,  -94.211639,           48
 108,   14,   22.258457,  -93.817244,           48
 109,   14,   22.254742,  -93.422868,           49
 110,   14,   22.249965,  -93.028519,           49
 111,   14,   22.244126,  -92.634204,           49
 112,   14,   22.237226,  -92.239928,           49
 113,   14,   22.229265,  -91.845699,           49
 114,   14,   22.220243,  -91.451524,           49
 115,   14,   22.210161,  -91.057409,           49
 116,   14,   22.199017,  -90.663360,           49
 117,   14,   22.186814,  -90.269384,           49
 118,   14,   22.173551,  -89.875489,           49
 119,   14,   22.159229,  -89.481680,           49
 120,   14,   22.143847,  -89.087964,           48
 121,   14,   22.127407,  -88.694348,           48
 122,   14,   22.109909,  -88.300838,           48
 123,   14,   22.091354,  -87.907441,           48
 124,   14,   22.071741,  -87.514164,           48
 125,   14,   22.051072,  -87.121012,           47
 126,   14,   22.029346,  -86.727994,           46
 127,   14,   22.006566,  -86.335114,           44
 128,   14,   21.982730,  -85.942380,           44
 129,   14,   21.957841,  -85.549799,           45
 130,   14,   21.931898,  -85.157376,           45
 131,   14,   21.904903,  -84.765118,           45
 132,   14,   21.876856,  -84.373032,           46
 133,   14,   21.847758,  -83.981124,           46
 134,   14,   21.817610,  -83.589400,           46
 135,   14,   21.786412,  -83.197867,           46
 136,   14,   21.754166,  -82.806532,           45
 137,   14,   21.720872,  -82.415400,           45
 138,   14,   21.686532,  -82.024478,           44
 139,   14,   21.651146,  -81.633772,           44
 140,   14,   21.614715,  -81.243289,           43
 141,   14,   21.577241,  -80.853035,           43
 142,   14,   21.538724,  -80.463016,           43
 143,   14,   21.499166,  -80.073239,           43
 144,   14,   21.458568,  -79.683709,           43
 145,   14,   21.416930,  -79.294433,           43
 146,   14,   21.374255,  -78.905417,           43
 147,   14,   21.330542,  -78.516667,           43
 148,   14,   21.285794,  -78.128189,           42
 149,   14,   21.240013,  -77.739989,           42
 150,   14,   21.193198,  -77.352074,           43
 151,   14,   21.145351,  -76.964449,           42
 152,   14,   21.096475,  -76.577121,           42
 153,   14,   21.046569,  -76.190095,           42
 154,   14,   20.995637,  -75.803377,           42
 155,   14,   20.943678,  -75.416973,           43
 156,   14,   20.890696,  -75.030890,           43
 157,   14,   20.836690,  -74.645133,           43
 158,   14,   20.781663,  -74.259707,           43
 159,   14,   20.725617,  -73.874619,           44
 160,   14,   20.668552,  -73.489875,           44
 161,   14,   20.610471,  -73.105479,           44
 162,   14,   20.551376,  -72.721438,           44
 163,   14,   20.491267,  -72.337758,           44
 164,   14,   20.430148,  -71.954444,           44
 165,   14,   20.368018,  -71.571501,           44
 166,   14,   20.304882,  -71.188936,           44
 167,   14,   20.240739,  -70.806754,           44
 168,   14,   20.175593,  -70.424959,           44
 169,   14,   20.109445,  -70.043559,           44
 170,   14,   20.042297,  -69.662557,           44
 171,   14,   19.974150,  -69.281961,           45
 172,   14,   19.905008,  -68.901773,           45
 173,   14,   19.834872,  -68.522002,           45
 174,   14,   19.763744,  -68.142650,           46
 175,   14,   19.691626,  -67.763724,           46
 176,   14,   19.618520,  -67.385230,           46
 177,   14,   19.544429,  -67.007171,           46
 178,   14,   19.469355,  -66.629553,           46
 179,   14,   19.393299,  -66.252381,           46
 180,   14,   19.316265,  -65.875661,           46
 181,   14,   19.238254,  -65.499397,           46
 182,   14,   19.159269,  -65.123594,           46
 183,   14,   19.079313,  -64.748258,           45
 184,   14,   18.998387,  -64.373392,           45
 185,   14,   18.916494,  -63.999002,           46
   1,   15,   17.013897, -134.942245,           44
   2,   15,   17.118549, -134.579738,           43
   3,   15,   17.222300, -134.216647,           43
   4,   15,   17.325144, -133.852976,           43
   5,   15,   17.427080, -133.488729,           43
   6,   15,   17.528104, -133.123911,           42
   7,   15,   17.628213, -132.758524,           42
   8,   15,   17.727403, -132.392573,           42
   9,   15,   17.825672, -132.026063,           42
  10,   15,   17.923018, -131.658996,           42
  11,   15,   18.019435, -131.291377,           42
  12,   15,   18.114923, -130.923211,           42
  13,   15,   18.209477, -130.554502,           42
  14,   15,   18.303096, -130.185253,           42
  15,   15,   18.395775, -129.815470,           43
  16,   15,   18.487513, -129.445156,           43
  17,   15,   18.578307, -129.074316,           43
  18,   15,   18.668153, -128.702954,           43
  19,   15,   18.757049, -128.331076,           43
  20,   15,   18.844992, -127.958684,           43
  21,   15,   18.931981, -127.585785,           43
  22,   15,   19.018011, -127.212382,           43
  23,   15,   19.103081, -126.838480,           43
  24,   15,   19.187187, -126.464084,           43
  25,   15,   19.270328, -126.089199,           42
  26,   15,   19.352501, -125.713830,           43
  27,   15,   19.433703, -125.337980,           43
  28,   15,   19.513933, -124.961656,           43
  29,   15,   19.593187, -124.584861,           44
  30,   15,   19.671463, -124.207602,           44
  31,   15,   19.748759, -123.829883,           44
  32,   15,   19.825072, -123.451708,           44
  33,   15,   19.900401, -123.073084,           44
  34,   15,   19.974743, -122.694015,           44
  35,   15,   20.048096, -122.314507,           44
  36,   15,   20.120458, -121.934563,           44
  37,   15,   20.191827, -121.554191,           44
  38,   15,   20.262199, -121.173395,           44
  39,   15,   20.331575, -120.792180,           44
  40,   15,   20.399950, -120.410551,           43
  41,   15,   20.467325, -120.028515,           43
  42,   15,   20.533695, -119.646077,           43
  43,   15,   20.599060, -119.263241,           43
  44,   15,   20.663418, -118.880014,           42
  45,   15,   20.726766, -118.496400,           42
  46,   15,   20.789103, -118.112407,           42
  47,   15,   20.850427, -117.728038,           42
  48,   15,   20.910737, -117.343301,           41
  49,   15,   20.970030, -116.958199,           42
  50,   15,   21.028304, -116.572740,           42
  51,   15,   21.085559, -116.186929,           42
  52,   15,   21.141792, -115.800772,           42
  53,   15,   21.197003, -115.414274,           42
  54,   15,   21.251188, -115.027442,           42
  55,   15,   21.304347, -114.640280,           43
  56,   15,   21.356478, -114.252796,           42
  57,   15,   21.407580, -113.864995,           42
  58,   15,   21.457651, -113.476883,           41
  59,   15,   21.506689, -113.088466,           41
  60,   15,   21.554694, -112.699750,           42
  61,   15,   21.601664, -112.310741,           42
  62,   15,   21.647598, -111.921445,           43
  63,   15,   21.692494, -111.531869,           43
  64,   15,   21.736351, -111.142018,           42
  65,   15,   21.779168, -110.751899,           41
  66,   15,   21.820943, -110.361517,           42
  67,   15,   21.861676, -109.970880,           44
  68,   15,   21.901365, -109.579992,           41
  69,   15,   21.940009, -109.188861,           39
  70,   15,   21.977607, -108.797493,           39
  71,   15,   22.014158, -108.405894,           40
  72,   15,   22.049661, -108.014071,           41
  73,   15,   22.084115, -107.622029,           42
  74,   15,   22.117518, -107.229776,           41
  75,   15,   22.149871, -106.837317,           41
  76,   15,   22.181172, -106.444659,           41
  77,   15,   22.211420, -106.051808,           42
  78,   15,   22.240615, -105.658772,           42
  79,   15,   22.268754, -105.265555,           42
  80,   15,   22.295839, -104.872166,           42
  81,   15,   22.321868, -104.478610,           44
  82,   15,   22.346840, -104.084894,           46
  83,   15,   22.370754, -103.691025,           45
  84,   15,   22.393610, -103.297008,           46
  85,   15,   22.415408, -102.902851,           46
  86,   15,   22.436146, -102.508561,           47
  87,   15,   22.455824, -102.114143,           48
  88,   15,   22.474442, -101.719604,           48
  89,   15,   22.491999, -101.324952,           49
  90,   15,   22.508494, -100.930192,           49
  91,   15,   22.523927, -100.535332,           49
  92,   15,   22.538298, -100.140378,           49
  93,   15,   22.551606,  -99.745336,           48
  94,   15,   22.563851,  -99.350214,           47
  95,   15,   22.575032,  -98.955017,           46
  96,   15,   22.585150,  -98.559754,           47
  97,   15,   22.594203,  -98.164430,           47
  98,   15,   22.602192,  -97.769052,           47
  99,   15,   22.609117,  -97.373627,           48
 100,   15,   22.614976,  -96.978162,           48
 101,   15,   22.619771,  -96.582663,           48
 102,   15,   22.623501,  -96.187137,           48
 103,   15,   22.626165,  -95.791591,           48
 104,   15,   22.627764,  -95.396031,           48
 105,   15,   22.628298,  -95.000465,           48
 106,   15,   22.627767,  -94.604899,           48
 107,   15,   22.626170,  -94.209339,           48
 108,   15,   22.623508,  -93.813793,           48
 109,   15,   22.619781,  -93.418267,           49
 110,   15,   22.614989,  -93.022768,           49
 111,   15,   22.609132,  -92.627302,           49
 112,   15,   22.602210,  -92.231877,           49
 113,   15,   22.594223,  -91.836499,           49
 114,   15,   22.585172,  -91.441175,           49
 115,   15,   22.575057,  -91.045912,           49
 116,   15,   22.563879,  -90.650715,           49
 117,   15,   22.551636,  -90.255593,           49
 118,   15,   22.538331,  -89.860551,           49
 119,   15,   22.523962,  -89.465596,           48
 120,   15,   22.508532,  -89.070736,           48
 121,   15,   22.492039,  -88.675976,           48
 122,   15,   22.474485,  -88.281323,           48
 123,   15,   22.455869,  -87.886785,           49
 124,   15,   22.436194,  -87.492366,           48
 125,   15,   22.415458,  -87.098075,           47
 126,   15,   22.393663,  -86.703918,           46
 127,   15,   22.370809,  -86.309901,           44
 128,   15,   22.346897,  -85.916032,           44
 129,   15,   22.321928,  -85.522315,           44
 130,   15,   22.295902,  -85.128759,           44
 131,   15,   22.268819,  -84.735369,           45
 132,   15,   22.240682,  -84.342152,           45
 133,   15,   22.211490,  -83.949115,           45
 134,   15,   22.181244,  -83.556265,           45
 135,   15,   22.149946,  -83.163606,           45
 136,   15,   22.117596,  -82.771147,           45
 137,   15,   22.084194,  -82.378893,           44
 138,   15,   22.049743,  -81.986851,           44
 139,   15,   22.014243,  -81.595026,           43
 140,   15,   21.977694,  -81.203427,           43
 141,   15,   21.940098,  -80.812058,           43
 142,   15,   21.901457,  -80.420927,           43
 143,   15,   21.861770,  -80.030039,           44
 144,   15,   21.821040,  -79.639401,           44
 145,   15,   21.779267,  -79.249019,           43
 146,   15,   21.736453,  -78.858899,           43
 147,   15,   21.692598,  -78.469047,           43
 148,   15,   21.647705,  -78.079470,           42
 149,   15,   21.601774,  -77.690174,           42
 150,   15,   21.554806,  -77.301164,           42
 151,   15,   21.506803,  -76.912447,           43
 152,   15,   21.457767,  -76.524030,           42
 153,   15,   21.407699,  -76.135917,           42
 154,   15,   21.356599,  -75.748115,           43
 155,   15,   21.304471,  -75.360630,           43
 156,   15,   21.251314,  -74.973468,           43
 157,   15,   21.197131,  -74.586635,           43
 158,   15,   21.141923,  -74.200136,           43
 159,   15,   21.085693,  -73.813978,           43
 160,   15,   21.028440,  -73.428166,           43
 161,   15,   20.970168,  -73.042706,           44
 162,   15,   20.910877,  -72.657604,           44
 163,   15,   20.850570,  -72.272866,           44
 164,   15,   20.789248,  -71.888496,           44
 165,   15,   20.726914,  -71.504502,           44
 166,   15,   20.663568,  -71.120888,           44
 167,   15,   20.599213,  -70.737660,           44
 168,   15,   20.533850,  -70.354823,           44
 169,   15,   20.467482,  -69.972383,           44
 170,   15,   20.400110,  -69.590346,           44
 171,   15,   20.331737,  -69.208717,           44
 172,   15,   20.262364,  -68.827501,           45
 173,   15,   20.191993,  -68.446704,           45
 174,   15,   20.120627,  -68.066330,           45
 175,   15,   20.048268,  -67.686386,           46
 176,   15,   19.974917,  -67.306876,           46
 177,   15,   19.900577,  -66.927806,           46
 178,   15,   19.825251,  -66.549181,           46
 179,   15,   19.748939,  -66.171006,           45
 180,   15,   19.671645,  -65.793285,           46
 181,   15,   19.593372,  -65.416025,           46
 182,   15,   19.514120,  -65.039229,           46
 183,   15,   19.433893,  -64.662904,           46
 184,   15,   19.352693,  -64.287053,           46
 185,   15,   19.270522,  -63.911683,           46
   1,   16,   17.360356, -135.052453,           43
   2,   16,   17.465373, -134.689063,           43
   3,   16,   17.569484, -134.325084,           42
   4,   16,   17.672686, -133.960522,           42
   5,   16,   17.774975, -133.595379,           42
   6,   16,   17.876349, -133.229659,           42
   7,   16,   17.976803, -132.863367,           42
   8,   16,   18.076336, -132.496506,           43
   9,   16,   18.174944, -132.129081,           43
  10,   16,   18.272624, -131.761096,           43
  11,   16,   18.369373, -131.392554,           43
  12,   16,   18.465188, -131.023461,           43
  13,   16,   18.560066, -130.653819,           42
  14,   16,   18.654005, -130.283635,           42
  15,   16,   18.747001, -129.912911,           42
  16,   16,   18.839052, -129.541652,           43
  17,   16,   18.930154, -129.169863,           43
  18,   16,   19.020306, -128.797548,           43
  19,   16,   19.109504, -128.424712,           43
  20,   16,   19.197745, -128.051359,           43
  21,   16,   19.285028, -127.677494,           43
  22,   16,   19.371349, -127.303122,           42
  23,   16,   19.456706, -126.928246,           42
  24,   16,   19.541096, -126.552873,           42
  25,   16,   19.624517, -126.177006,           42
  26,   16,   19.706966, -125.800650,           42
  27,   16,   19.788441, -125.423811,           42
  28,   16,   19.868939, -125.046493,           42
  29,   16,   19.948459, -124.668701,           43
  30,   16,   20.026997, -124.290440,           43
  31,   16,   20.104551, -123.911716,           43
  32,   16,   20.181119, -123.532533,           44
  33,   16,   20.256699, -123.152896,           44
  34,   16,   20.331288, -122.772810,           44
  35,   16,   20.404885, -122.392282,           44
  36,   16,   20.477487, -122.011315,           44
  37,   16,   20.549092, -121.629915,           44
  38,   16,   20.619698, -121.248088,           44
  39,   16,   20.689302, -120.865839,           43
  40,   16,   20.757904, -120.483173,           43
  41,   16,   20.825500, -120.100096,           43
  42,   16,   20.892089, -119.716613,           43
  43,   16,   20.957669, -119.332729,           42
  44,   16,   21.022239, -118.948451,           42
  45,   16,   21.085795, -118.563783,           41
  46,   16,   21.148336, -118.178732,           41
  47,   16,   21.209861, -117.793302,           41
  48,   16,   21.270368, -117.407501,           41
  49,   16,   21.329855, -117.021332,           41
  50,   16,   21.388320, -116.634803,           41
  51,   16,   21.445762, -116.247919,           41
  52,   16,   21.502178, -115.860686,           42
  53,   16,   21.557568, -115.473109,           42
  54,   16,   21.611930, -115.085195,           42
  55,   16,   21.665261, -114.696949,           42
  56,   16,   21.717562, -114.308377,           42
  57,   16,   21.768829, -113.919486,           42
  58,   16,   21.819062, -113.530282,           42
  59,   16,   21.868260, -113.140769,           42
  60,   16,   21.916420, -112.750955,           42
  61,   16,   21.963542, -112.360846,           42
  62,   16,   22.009624, -111.970447,           42
  63,   16,   22.054665, -111.579766,           42
  64,   16,   22.098663, -111.188807,           42
  65,   16,   22.141618, -110.797578,           42
  66,   16,   22.183527, -110.406084,           41
  67,   16,   22.224391, -110.014332,           41
  68,   16,   22.264208, -109.622328,           42
  69,   16,   22.302976, -109.230078,           39
  70,   16,   22.340694, -108.837589,           38
  71,   16,   22.377363, -108.444867,           38
  72,   16,   22.412979, -108.051919,           39
  73,   16,   22.447544, -107.658751,           41
  74,   16,   22.481054, -107.265369,           42
  75,   16,   22.513511, -106.871779,           40
  76,   16,   22.544911, -106.477989,           41
  77,   16,   22.575256, -106.084005,           41
  78,   16,   22.604544, -105.689833,           42
  79,   16,   22.632773, -105.295480,           41
  80,   16,   22.659945, -104.900952,           42
  81,   16,   22.686056, -104.506257,           44
  82,   16,   22.711108, -104.111399,           44
  83,   16,   22.735098, -103.716387,           46
  84,   16,   22.758027, -103.321227,           47
  85,   16,   22.779894, -102.925925,           46
  86,   16,   22.800698, -102.530488,           48
  87,   16,   22.820439, -102.134922,           48
  88,   16,   22.839116, -101.739235,           48
  89,   16,   22.856729, -101.343433,           49
  90,   16,   22.873276, -100.947523,           49
  91,   16,   22.888758, -100.551512,           50
  92,   16,   22.903175, -100.155405,           50
  93,   16,   22.916525,  -99.759211,           49
  94,   16,   22.928809,  -99.362935,           47
  95,   16,   22.940026,  -98.966584,           47
  96,   16,   22.950175,  -98.570166,           48
  97,   16,   22.959257,  -98.173687,           47
  98,   16,   22.967272,  -97.777153,           48
  99,   16,   22.974218,  -97.380572,           48
 100,   16,   22.980096,  -96.983950,           48
 101,   16,   22.984906,  -96.587294,           48
 102,   16,   22.988648,  -96.190611,           48
 103,   16,   22.991320,  -95.793907,           48
 104,   16,   22.992925,  -95.397190,           47
 105,   16,   22.993460,  -95.000466,           48
 106,   16,   22.992927,  -94.603742,           48
 107,   16,   22.991326,  -94.207025,           48
 108,   16,   22.988655,  -93.810322,           48
 109,   16,   22.984916,  -93.413639,           49
 110,   16,   22.980109,  -93.016983,           49
 111,   16,   22.974233,  -92.620361,           49
 112,   16,   22.967289,  -92.223779,           49
 113,   16,   22.959277,  -91.827245,           49
 114,   16,   22.950198,  -91.430766,           49
 115,   16,   22.940051,  -91.034347,           49
 116,   16,   22.928836,  -90.637997,           49
 117,   16,   22.916555,  -90.241721,           49
 118,   16,   22.903207,  -89.845526,           48
 119,   16,   22.888794,  -89.449419,           48
 120,   16,   22.873314,  -89.053407,           47
 121,   16,   22.856769,  -88.657497,           47
 122,   16,   22.839159,  -88.261695,           48
 123,   16,   22.820484,  -87.866008,           48
 124,   16,   22.800746,  -87.470442,           47
 125,   16,   22.779944,  -87.075005,           46
 126,   16,   22.758080,  -86.679702,           45
 127,   16,   22.735153,  -86.284542,           44
 128,   16,   22.711165,  -85.889529,           44
 129,   16,   22.686116,  -85.494672,           44
 130,   16,   22.660007,  -85.099975,           44
 131,   16,   22.632839,  -84.705447,           44
 132,   16,   22.604611,  -84.311094,           44
 133,   16,   22.575326,  -83.916921,           44
 134,   16,   22.544984,  -83.522937,           45
 135,   16,   22.513586,  -83.129146,           45
 136,   16,   22.481132,  -82.735556,           44
 137,   16,   22.447624,  -82.342174,           43
 138,   16,   22.413062,  -81.949005,           43
 139,   16,   22.377448,  -81.556056,           44
 140,   16,   22.340782,  -81.163334,           43
 141,   16,   22.303066,  -80.770844,           43
 142,   16,   22.264300,  -80.378594,           43
 143,   16,   22.224486,  -79.986590,           44
 144,   16,   22.183625,  -79.594837,           43
 145,   16,   22.141717,  -79.203342,           43
 146,   16,   22.098765,  -78.812112,           42
 147,   16,   22.054769,  -78.421153,           42
 148,   16,   22.009731,  -78.030471,           42
 149,   16,   21.963651,  -77.640071,           43
 150,   16,   21.916532,  -77.249961,           42
 151,   16,   21.868374,  -76.860147,           42
 152,   16,   21.819179,  -76.470634,           44
 153,   16,   21.768948,  -76.081428,           42
