   X,    Y,    Latitude,   Longitude, 4LFTX_200612191500
  54,   19,   22.694756, -115.260455,           10
  55,   19,   22.748600, -114.868920,           10
  56,   19,   22.801401, -114.477050,            9
  57,   19,   22.853160, -114.084853,            9
  58,   19,   22.903873, -113.692333,            8
  59,   19,   22.953541, -113.299498,            7
  60,   19,   23.002161, -112.906354,            6
  61,   19,   23.049732, -112.512906,            7
  62,   19,   23.096253, -112.119162,            7
  63,   19,   23.141723, -111.725127,            7
  64,   19,   23.186140, -111.330807,            9
  65,   19,   23.229503, -110.936210,           10
  66,   19,   23.271811, -110.541342,            7
  67,   19,   23.313062, -110.146208,            7
  68,   19,   23.353257, -109.750816,            3
  69,   19,   23.392392, -109.355172,            4
  70,   19,   23.430468, -108.959282,            5
  71,   19,   23.467483, -108.563153,            4
  72,   19,   23.503437, -108.166792,            3
  73,   19,   23.538328, -107.770205,            1
  74,   19,   23.572155, -107.373398,            2
  75,   19,   23.604917, -106.976379,            3
  76,   19,   23.636614, -106.579154,            4
  77,   19,   23.667245, -106.181729,            4
  78,   19,   23.696808, -105.784111,            5
  79,   19,   23.725304, -105.386308,            1
  80,   19,   23.752731, -104.988325,            3
  81,   19,   23.779088, -104.590170,            3
  82,   19,   23.804375, -104.191849,            3
  83,   19,   23.828591, -103.793369,            5
  84,   19,   23.851735, -103.394737,            5
  85,   19,   23.873807, -102.995959,            5
  86,   19,   23.894807, -102.597043,            4
  87,   19,   23.914733, -102.197995,            3
  88,   19,   23.933585, -101.798822,            3
  89,   19,   23.951362, -101.399532,            3
  90,   19,   23.968065, -101.000130,            3
  91,   19,   23.983692, -100.600623,            4
  92,   19,   23.998244, -100.201020,            4
  93,   19,   24.011719,  -99.801326,            3
  94,   19,   24.024117,  -99.401548,            1
  95,   19,   24.035439,  -99.001694,            2
  96,   19,   24.045684,  -98.601771,            0
  97,   19,   24.054851,  -98.201784,            1
  98,   19,   24.062940,  -97.801742,            3
  99,   19,   24.069951,  -97.401651,            4
 100,   19,   24.075885,  -97.001518,            4
 101,   19,   24.080739,  -96.601351,            4
 102,   19,   24.084516,  -96.201155,            4
 103,   19,   24.087214,  -95.800938,            3
 104,   19,   24.088833,  -95.400708,            3
 105,   19,   24.089374,  -95.000470,            3
 106,   19,   24.088836,  -94.600233,            3
 107,   19,   24.087219,  -94.200002,            3
 108,   19,   24.084523,  -93.799786,            2
 109,   19,   24.080750,  -93.399590,            2
 110,   19,   24.075897,  -92.999422,            2
 111,   19,   24.069967,  -92.599289,            1
 112,   19,   24.062958,  -92.199198,            2
 113,   19,   24.054871,  -91.799156,            2
 114,   19,   24.045707,  -91.399170,            1
 115,   19,   24.035465,  -90.999246,            0
 116,   19,   24.024145,  -90.599391,           -2
 117,   19,   24.011749,  -90.199614,            0
 118,   19,   23.998277,  -89.799920,            0
 119,   19,   23.983728,  -89.400316,           -1
 120,   19,   23.968103,  -89.000809,           -1
 121,   19,   23.951403,  -88.601407,           -1
 122,   19,   23.933628,  -88.202116,           -1
 123,   19,   23.914778,  -87.802943,            0
 124,   19,   23.894855,  -87.403895,           -1
 125,   19,   23.873858,  -87.004978,           -2
 126,   19,   23.851788,  -86.606200,           -2
 127,   19,   23.828646,  -86.207568,           -1
 128,   19,   23.804433,  -85.809088,            0
 129,   19,   23.779149,  -85.410766,            0
 130,   19,   23.752794,  -85.012610,            0
 131,   19,   23.725370,  -84.614627,            0
 132,   19,   23.696877,  -84.216823,           -1
 133,   19,   23.667316,  -83.819206,           -1
 134,   19,   23.636687,  -83.421780,           -1
 135,   19,   23.604993,  -83.024555,           -1
 136,   19,   23.572233,  -82.627535,           -2
 137,   19,   23.538408,  -82.230728,           -2
 138,   19,   23.503520,  -81.834140,           -2
 139,   19,   23.467569,  -81.437778,           -1
 140,   19,   23.430556,  -81.041649,           -1
 141,   19,   23.392483,  -80.645758,           -1
 142,   19,   23.353350,  -80.250114,            0
 143,   19,   23.313158,  -79.854721,            1
 144,   19,   23.271909,  -79.459587,            2
 145,   19,   23.229604,  -79.064718,            2
 146,   19,   23.186243,  -78.670120,            2
 147,   19,   23.141829,  -78.275800,            0
 148,   19,   23.096361,  -77.881764,           -1
 149,   19,   23.049843,  -77.488019,           -1
 150,   19,   23.002274,  -77.094571,           -2
 151,   19,   22.953656,  -76.701426,           -2
 152,   19,   22.903991,  -76.308590,           -2
 153,   19,   22.853280,  -75.916070,           -2
 154,   19,   22.801524,  -75.523871,           -2
 155,   19,   22.748725,  -75.132001,           -3
 156,   19,   22.694884,  -74.740465,           -2
 157,   19,   22.640003,  -74.349268,           -2
 158,   19,   22.584083,  -73.958419,           -2
 159,   19,   22.527126,  -73.567921,           -2
 160,   19,   22.469133,  -73.177782,           -2
 161,   19,   22.410107,  -72.788007,           -2
 162,   19,   22.350048,  -72.398602,           -2
 163,   19,   22.288959,  -72.009573,           -2
 164,   19,   22.226841,  -71.620926,           -2
 165,   19,   22.163696,  -71.232667,           -2
 166,   19,   22.099526,  -70.844801,           -2
 167,   19,   22.034332,  -70.457335,           -3
 168,   19,   21.968117,  -70.070273,           -3
 169,   19,   21.900882,  -69.683622,           -2
 170,   19,   21.832629,  -69.297388,           -2
 171,   19,   21.763361,  -68.911575,           -2
 172,   19,   21.693079,  -68.526189,           -2
 173,   19,   21.621785,  -68.141237,           -2
 174,   19,   21.549481,  -67.756723,           -2
 175,   19,   21.476169,  -67.372652,           -2
 176,   19,   21.401852,  -66.989031,           -2
 177,   19,   21.326532,  -66.605864,           -3
 178,   19,   21.250210,  -66.223157,           -2
 179,   19,   21.172890,  -65.840915,           -2
 180,   19,   21.094572,  -65.459143,           -2
 181,   19,   21.015260,  -65.077847,           -2
 182,   19,   20.934956,  -64.697032,           -2
 183,   19,   20.853662,  -64.316702,           -2
 184,   19,   20.771381,  -63.936863,           -3
 185,   19,   20.688114,  -63.557519,           -4
   1,   20,   18.747935, -135.499250,            3
   2,   20,   18.854393, -135.132290,            4
   3,   20,   18.959930, -134.764724,            2
   4,   20,   19.064543, -134.396555,            2
   5,   20,   19.168228, -134.027786,            5
   6,   20,   19.270983, -133.658423,            4
   7,   20,   19.372805, -133.288469,            2
   8,   20,   19.473690, -132.917928,            4
   9,   20,   19.573635, -132.546804,            4
  10,   20,   19.672638, -132.175102,            5
  11,   20,   19.770695, -131.802826,            5
  12,   20,   19.867803, -131.429980,            5
  13,   20,   19.963960, -131.056568,            5
  14,   20,   20.059163, -130.682595,            3
  15,   20,   20.153408, -130.308065,            3
  16,   20,   20.246694, -129.932983,            6
  17,   20,   20.339016, -129.557353,            8
  18,   20,   20.430374, -129.181180,            9
  19,   20,   20.520763, -128.804469,            8
  20,   20,   20.610181, -128.427224,            9
  21,   20,   20.698625, -128.049449,            7
  22,   20,   20.786094, -127.671151,            6
  23,   20,   20.872584, -127.292332,            8
  24,   20,   20.958092, -126.912999,            7
  25,   20,   21.042617, -126.533157,            8
  26,   20,   21.126156, -126.152809,            8
  27,   20,   21.208706, -125.771961,            9
  28,   20,   21.290265, -125.390619,            9
  29,   20,   21.370831, -125.008787,            9
  30,   20,   21.450401, -124.626470,            7
  31,   20,   21.528973, -124.243674,            6
  32,   20,   21.606544, -123.860404,            9
  33,   20,   21.683114, -123.476664,           10
  34,   20,   21.758678, -123.092461,           11
  35,   20,   21.833235, -122.707800,           10
  36,   20,   21.906783, -122.322686,           11
  37,   20,   21.979321, -121.937124,           11
  38,   20,   22.050844, -121.551120,           11
  39,   20,   22.121353, -121.164679,           10
  40,   20,   22.190844, -120.777808,            6
  41,   20,   22.259316, -120.390511,            5
  42,   20,   22.326767, -120.002794,            6
  43,   20,   22.393194, -119.614663,            7
  44,   20,   22.458597, -119.226124,            7
  45,   20,   22.522972, -118.837182,            7
  46,   20,   22.586319, -118.447843,            7
  47,   20,   22.648635, -118.058114,            9
  48,   20,   22.709919, -117.667999,            9
  49,   20,   22.770169, -117.277504,            8
  50,   20,   22.829384, -116.886637,            7
  51,   20,   22.887561, -116.495401,            6
  52,   20,   22.944699, -116.103805,            7
  53,   20,   23.000796, -115.711853,            8
  54,   20,   23.055852, -115.319552,            9
  55,   20,   23.109863, -114.926908,            9
  56,   20,   23.162830, -114.533927,           10
  57,   20,   23.214750, -114.140615,            9
  58,   20,   23.265621, -113.746978,            8
  59,   20,   23.315444, -113.353023,            7
  60,   20,   23.364215, -112.958756,            7
  61,   20,   23.411934, -112.564183,            7
  62,   20,   23.458600, -112.169311,            6
  63,   20,   23.504210, -111.774146,            7
  64,   20,   23.548765, -111.378693,            9
  65,   20,   23.592262, -110.982961,           11
  66,   20,   23.634701, -110.586955,           10
  67,   20,   23.676080, -110.190681,            5
  68,   20,   23.716398, -109.794147,            3
  69,   20,   23.755655, -109.397358,            3
  70,   20,   23.793848, -109.000322,            2
  71,   20,   23.830977, -108.603044,            2
  72,   20,   23.867041, -108.205532,            2
  73,   20,   23.902040, -107.807792,            2
  74,   20,   23.935971, -107.409831,            3
  75,   20,   23.968834, -107.011655,            3
  76,   20,   24.000628, -106.613271,            4
  77,   20,   24.031353, -106.214687,            6
  78,   20,   24.061007, -105.815907,            4
  79,   20,   24.089590, -105.416940,            3
  80,   20,   24.117101, -105.017793,            2
  81,   20,   24.143539, -104.618471,            1
  82,   20,   24.168903, -104.218982,            1
  83,   20,   24.193193, -103.819332,            2
  84,   20,   24.216408, -103.419529,            4
  85,   20,   24.238548, -103.019580,            5
  86,   20,   24.259612, -102.619490,            5
  87,   20,   24.279598, -102.219268,            2
  88,   20,   24.298508, -101.818919,            2
  89,   20,   24.316340, -101.418452,            2
  90,   20,   24.333093, -101.017872,            3
  91,   20,   24.348768, -100.617188,            3
  92,   20,   24.363364, -100.216405,            3
  93,   20,   24.376880,  -99.815530,            3
  94,   20,   24.389317,  -99.414572,            0
  95,   20,   24.400673,  -99.013536,            1
  96,   20,   24.410949,  -98.612430,            1
  97,   20,   24.420144,  -98.211261,            2
  98,   20,   24.428257,  -97.810035,            3
  99,   20,   24.435290,  -97.408761,            4
 100,   20,   24.441241,  -97.007444,            4
 101,   20,   24.446111,  -96.606092,            3
 102,   20,   24.449899,  -96.204711,            2
 103,   20,   24.452605,  -95.803310,            2
 104,   20,   24.454229,  -95.401894,            1
 105,   20,   24.454771,  -95.000472,            0
 106,   20,   24.454232,  -94.599049,            1
 107,   20,   24.452610,  -94.197634,            2
 108,   20,   24.449907,  -93.796232,            1
 109,   20,   24.446121,  -93.394852,            1
 110,   20,   24.441254,  -92.993500,            2
 111,   20,   24.435305,  -92.592183,            1
 112,   20,   24.428275,  -92.190908,            2
 113,   20,   24.420164,  -91.789682,            2
 114,   20,   24.410971,  -91.388513,            1
 115,   20,   24.400698,  -90.987407,            0
 116,   20,   24.389345,  -90.586371,           -1
 117,   20,   24.376911,  -90.185412,            0
 118,   20,   24.363397,  -89.784538,            0
 119,   20,   24.348804,  -89.383754,           -1
 120,   20,   24.333131,  -88.983070,           -2
 121,   20,   24.316380,  -88.582490,           -1
 122,   20,   24.298551,  -88.182022,            0
 123,   20,   24.279644,  -87.781673,            0
 124,   20,   24.259660,  -87.381451,           -1
 125,   20,   24.238599,  -86.981361,           -2
 126,   20,   24.216462,  -86.581411,           -1
 127,   20,   24.193249,  -86.181607,            0
 128,   20,   24.168961,  -85.781957,            0
 129,   20,   24.143600,  -85.382468,            1
 130,   20,   24.117164,  -84.983146,            1
 131,   20,   24.089656,  -84.583998,            0
 132,   20,   24.061076,  -84.185030,           -1
 133,   20,   24.031424,  -83.786251,           -1
 134,   20,   24.000702,  -83.387665,           -1
 135,   20,   23.968910,  -82.989281,           -1
 136,   20,   23.936049,  -82.591105,           -1
 137,   20,   23.902121,  -82.193143,           -2
 138,   20,   23.867125,  -81.795402,           -2
 139,   20,   23.831063,  -81.397890,            0
 140,   20,   23.793937,  -81.000612,            0
 141,   20,   23.755746,  -80.603575,           -1
 142,   20,   23.716492,  -80.206786,            0
 143,   20,   23.676176,  -79.810251,            2
 144,   20,   23.634800,  -79.413976,            2
 145,   20,   23.592363,  -79.017970,            2
 146,   20,   23.548868,  -78.622237,            1
 147,   20,   23.504316,  -78.226784,            0
 148,   20,   23.458708,  -77.831618,           -2
 149,   20,   23.412045,  -77.436745,           -2
 150,   20,   23.364328,  -77.042171,           -1
 151,   20,   23.315559,  -76.647903,           -2
 152,   20,   23.265740,  -76.253947,           -2
 153,   20,   23.214870,  -75.860310,           -3
 154,   20,   23.162953,  -75.466997,           -2
 155,   20,   23.109989,  -75.074015,           -2
 156,   20,   23.055980,  -74.681370,           -2
 157,   20,   23.000927,  -74.289069,           -3
 158,   20,   22.944832,  -73.897116,           -3
 159,   20,   22.887696,  -73.505519,           -3
 160,   20,   22.829522,  -73.114283,           -2
 161,   20,   22.770310,  -72.723414,           -2
 162,   20,   22.710062,  -72.332919,           -2
 163,   20,   22.648780,  -71.942803,           -2
 164,   20,   22.586467,  -71.553072,           -2
 165,   20,   22.523122,  -71.163733,           -2
 166,   20,   22.458749,  -70.774790,           -2
 167,   20,   22.393349,  -70.386250,           -3
 168,   20,   22.326924,  -69.998118,           -2
 169,   20,   22.259476,  -69.610400,           -2
 170,   20,   22.191006,  -69.223102,           -2
 171,   20,   22.121517,  -68.836230,           -2
 172,   20,   22.051011,  -68.449788,           -2
 173,   20,   21.979490,  -68.063783,           -2
 174,   20,   21.906955,  -67.678220,           -2
 175,   20,   21.833409,  -67.293105,           -3
 176,   20,   21.758854,  -66.908442,           -3
 177,   20,   21.683292,  -66.524238,           -2
 178,   20,   21.606726,  -66.140498,           -2
 179,   20,   21.529156,  -65.757226,           -3
 180,   20,   21.450587,  -65.374429,           -2
 181,   20,   21.371019,  -64.992111,           -2
 182,   20,   21.290456,  -64.610278,           -2
 183,   20,   21.208899,  -64.228935,           -2
 184,   20,   21.126351,  -63.848086,           -3
 185,   20,   21.042815,  -63.467737,           -2
   1,   21,   19.095202, -135.612464,            4
   2,   21,   19.202015, -135.244602,            4
   3,   21,   19.307904, -134.876129,            1
   4,   21,   19.412865, -134.507048,            2
   5,   21,   19.516895, -134.137364,            5
   6,   21,   19.619991, -133.767080,            4
   7,   21,   19.722150, -133.396200,            6
   8,   21,   19.823369, -133.024728,            6
   9,   21,   19.923644, -132.652670,            5
  10,   21,   20.022973, -132.280028,            4
  11,   21,   20.121352, -131.906807,            2
  12,   21,   20.218780, -131.533012,            5
  13,   21,   20.315252, -131.158647,            7
  14,   21,   20.410766, -130.783716,            8
  15,   21,   20.505320, -130.408223,            7
  16,   21,   20.598910, -130.032174,            5
  17,   21,   20.691533, -129.655573,            5
  18,   21,   20.783188, -129.278424,            5
  19,   21,   20.873870, -128.900732,            5
  20,   21,   20.963578, -128.522502,            4
  21,   21,   21.052309, -128.143738,            4
  22,   21,   21.140061, -127.764446,            4
  23,   21,   21.226830, -127.384630,            8
  24,   21,   21.312614, -127.004295,            9
  25,   21,   21.397411, -126.623446,            7
  26,   21,   21.481218, -126.242088,            8
  27,   21,   21.564033, -125.860226,            7
  28,   21,   21.645853, -125.477865,            7
  29,   21,   21.726677, -125.095010,            8
  30,   21,   21.806501, -124.711666,            7
  31,   21,   21.885323, -124.327839,            6
  32,   21,   21.963142, -123.943534,            6
  33,   21,   22.039955, -123.558756,            6
  34,   21,   22.115759, -123.173510,           10
  35,   21,   22.190553, -122.787802,            9
  36,   21,   22.264334, -122.401638,            7
  37,   21,   22.337100, -122.015022,            9
  38,   21,   22.408850, -121.627960,           11
  39,   21,   22.479581, -121.240458,           12
  40,   21,   22.549291, -120.852521,           10
  41,   21,   22.617979, -120.464155,            9
  42,   21,   22.685641, -120.075366,            8
  43,   21,   22.752277, -119.686159,            7
  44,   21,   22.817885, -119.296541,            6
  45,   21,   22.882462, -118.906516,            7
  46,   21,   22.946007, -118.516091,            7
  47,   21,   23.008517, -118.125271,            8
  48,   21,   23.069993, -117.734063,            8
  49,   21,   23.130430, -117.342473,            7
  50,   21,   23.189829, -116.950506,            7
  51,   21,   23.248187, -116.558168,            7
  52,   21,   23.305502, -116.165466,            7
  53,   21,   23.361774, -115.772405,            7
  54,   21,   23.417000, -115.378992,            7
  55,   21,   23.471179, -114.985233,            6
  56,   21,   23.524309, -114.591134,            6
  57,   21,   23.576389, -114.196702,            7
  58,   21,   23.627418, -113.801942,            9
  59,   21,   23.677394, -113.406860,           10
  60,   21,   23.726315, -113.011464,           10
  61,   21,   23.774181, -112.615760,            9
  62,   21,   23.820990, -112.219753,            8
  63,   21,   23.866741, -111.823451,            7
  64,   21,   23.911432, -111.426860,            9
  65,   21,   23.955063, -111.029986,           13
  66,   21,   23.997631, -110.632835,           10
  67,   21,   24.039137, -110.235415,            9
  68,   21,   24.079579, -109.837732,            4
  69,   21,   24.118955, -109.439792,            2
  70,   21,   24.157265, -109.041603,            3
  71,   21,   24.194507, -108.643170,            1
  72,   21,   24.230681, -108.244500,            2
  73,   21,   24.265786, -107.845601,            2
  74,   21,   24.299821, -107.446478,            3
  75,   21,   24.332784, -107.047139,            3
  76,   21,   24.364675, -106.647590,            6
  77,   21,   24.395493, -106.247839,            5
  78,   21,   24.425237, -105.847891,            3
  79,   21,   24.453907, -105.447754,            2
  80,   21,   24.481501, -105.047434,            2
  81,   21,   24.508019, -104.646939,            2
  82,   21,   24.533460, -104.246275,            1
  83,   21,   24.557824, -103.845449,            2
  84,   21,   24.581109, -103.444468,            4
  85,   21,   24.603316, -103.043340,            3
  86,   21,   24.624443, -102.642070,            3
  87,   21,   24.644490, -102.240666,            3
  88,   21,   24.663457, -101.839135,            2
  89,   21,   24.681342, -101.437484,            2
  90,   21,   24.698146, -101.035720,            2
  91,   21,   24.713869, -100.633850,            3
  92,   21,   24.728508, -100.231881,            3
  93,   21,   24.742066,  -99.829819,            1
  94,   21,   24.754539,  -99.427673,            0
  95,   21,   24.765930,  -99.025448,            0
  96,   21,   24.776237,  -98.623153,            2
  97,   21,   24.785459,  -98.220794,            3
  98,   21,   24.793598,  -97.818378,            3
  99,   21,   24.800651,  -97.415913,            4
 100,   21,   24.806621,  -97.013404,            2
 101,   21,   24.811505,  -96.610861,            2
 102,   21,   24.815304,  -96.208289,            1
 103,   21,   24.818018,  -95.805695,            0
 104,   21,   24.819647,  -95.403088,           -1
 105,   21,   24.820191,  -95.000473,           -3
 106,   21,   24.819650,  -94.597859,           -1
 107,   21,   24.818023,  -94.195251,            1
 108,   21,   24.815312,  -93.792658,            0
 109,   21,   24.811515,  -93.390085,            1
 110,   21,   24.806633,  -92.987542,            1
 111,   21,   24.800667,  -92.585034,            2
 112,   21,   24.793615,  -92.182568,            2
 113,   21,   24.785480,  -91.780152,            1
 114,   21,   24.776259,  -91.377793,            1
 115,   21,   24.765955,  -90.975497,            1
 116,   21,   24.754567,  -90.573273,            0
 117,   21,   24.742096,  -90.171126,           -2
 118,   21,   24.728542,  -89.769065,           -2
 119,   21,   24.713904,  -89.367095,           -2
 120,   21,   24.698185,  -88.965224,            0
 121,   21,   24.681383,  -88.563460,           -1
 122,   21,   24.663500,  -88.161809,            0
 123,   21,   24.644536,  -87.760277,            0
 124,   21,   24.624491,  -87.358873,           -2
 125,   21,   24.603367,  -86.957603,           -2
 126,   21,   24.581163,  -86.556474,           -1
 127,   21,   24.557880,  -86.155493,            0
 128,   21,   24.533519,  -85.754667,            1
 129,   21,   24.508080,  -85.354003,            1
 130,   21,   24.481564,  -84.953507,            1
 131,   21,   24.453973,  -84.553187,            0
 132,   21,   24.425306,  -84.153049,           -1
 133,   21,   24.395564,  -83.753101,           -1
 134,   21,   24.364749,  -83.353349,            0
 135,   21,   24.332860,  -82.953800,            0
 136,   21,   24.299899,  -82.554460,            0
 137,   21,   24.265867,  -82.155337,           -1
 138,   21,   24.230765,  -81.756437,           -2
 139,   21,   24.194594,  -81.357767,            0
 140,   21,   24.157354,  -80.959334,            1
 141,   21,   24.119046,  -80.561143,            0
 142,   21,   24.079672,  -80.163203,            1
 143,   21,   24.039233,  -79.765519,            2
 144,   21,   23.997730,  -79.368099,            2
 145,   21,   23.955164,  -78.970948,            2
 146,   21,   23.911536,  -78.574073,            2
 147,   21,   23.866847,  -78.177481,            0
 148,   21,   23.821099,  -77.781178,           -1
 149,   21,   23.774292,  -77.385171,           -2
 150,   21,   23.726429,  -76.989465,           -2
 151,   21,   23.677510,  -76.594069,           -2
 152,   21,   23.627536,  -76.198987,           -2
 153,   21,   23.576510,  -75.804226,           -3
 154,   21,   23.524433,  -75.409793,           -3
 155,   21,   23.471305,  -75.015693,           -2
 156,   21,   23.417128,  -74.621933,           -2
 157,   21,   23.361905,  -74.228519,           -2
 158,   21,   23.305636,  -73.835458,           -3
 159,   21,   23.248323,  -73.442755,           -2
 160,   21,   23.189967,  -73.050416,           -2
 161,   21,   23.130571,  -72.658448,           -3
 162,   21,   23.070136,  -72.266857,           -3
 163,   21,   23.008663,  -71.875648,           -2
 164,   21,   22.946155,  -71.484828,           -2
 165,   21,   22.882612,  -71.094402,           -2
 166,   21,   22.818038,  -70.704376,           -2
 167,   21,   22.752433,  -70.314756,           -2
 168,   21,   22.685799,  -69.925548,           -2
 169,   21,   22.618139,  -69.536758,           -2
 170,   21,   22.549454,  -69.148391,           -2
 171,   21,   22.479746,  -68.760454,           -1
 172,   21,   22.409018,  -68.372951,           -1
 173,   21,   22.337270,  -67.985888,           -1
 174,   21,   22.264506,  -67.599271,           -2
 175,   21,   22.190727,  -67.213105,           -2
 176,   21,   22.115936,  -66.827396,           -2
 177,   21,   22.040134,  -66.442149,           -2
 178,   21,   21.963324,  -66.057370,           -2
 179,   21,   21.885507,  -65.673063,           -2
 180,   21,   21.806687,  -65.289235,           -3
 181,   21,   21.726865,  -64.905891,           -2
 182,   21,   21.646044,  -64.523035,           -2
 183,   21,   21.564226,  -64.140672,           -2
 184,   21,   21.481414,  -63.758809,           -2
 185,   21,   21.397609,  -63.377450,           -2
   1,   22,   19.442591, -135.726293,            3
   2,   22,   19.549758, -135.357526,            4
   3,   22,   19.655997, -134.988142,            3
   4,   22,   19.761305, -134.618146,            1
   5,   22,   19.865678, -134.247541,            2
   6,   22,   19.969113, -133.876332,            1
   7,   22,   20.071607, -133.504522,            1
   8,   22,   20.173157, -133.132116,            2
   9,   22,   20.273761, -132.759118,            1
  10,   22,   20.373414, -132.385532,            1
  11,   22,   20.472114, -132.011363,            5
  12,   22,   20.569859, -131.636614,            5
  13,   22,   20.666645, -131.261291,            7
  14,   22,   20.762469, -130.885398,            7
  15,   22,   20.857329, -130.508938,            7
  16,   22,   20.951221, -130.131917,            8
  17,   22,   21.044144, -129.754340,            7
  18,   22,   21.136094, -129.376210,            6
  19,   22,   21.227068, -128.997533,            7
  20,   22,   21.317064, -128.618314,            6
  21,   22,   21.406080, -128.238556,            8
  22,   22,   21.494112, -127.858266,            9
  23,   22,   21.581159, -127.477447,           10
  24,   22,   21.667217, -127.096105,           10
  25,   22,   21.752284, -126.714245,           10
  26,   22,   21.836358, -126.331871,            9
  27,   22,   21.919436, -125.948989,            6
  28,   22,   22.001516, -125.565605,            8
  29,   22,   22.082596, -125.181722,            8
  30,   22,   22.162673, -124.797346,            7
  31,   22,   22.241744, -124.412483,            8
  32,   22,   22.319808, -124.027138,            7
  33,   22,   22.396863, -123.641315,            7
  34,   22,   22.472906, -123.255022,            8
  35,   22,   22.547934, -122.868262,            8
  36,   22,   22.621947, -122.481041,            7
  37,   22,   22.694942, -122.093366,            7
  38,   22,   22.766916, -121.705240,            7
  39,   22,   22.837868, -121.316671,            8
  40,   22,   22.907795, -120.927663,           10
  41,   22,   22.976697, -120.538223,           11
  42,   22,   23.044570, -120.148356,           12
  43,   22,   23.111413, -119.758067,           11
  44,   22,   23.177224, -119.367363,           10
  45,   22,   23.242001, -118.976250,            9
  46,   22,   23.305743, -118.584732,            9
  47,   22,   23.368447, -118.192817,            9
  48,   22,   23.430112, -117.800510,            9
  49,   22,   23.490736, -117.407818,            9
  50,   22,   23.550318, -117.014745,            8
  51,   22,   23.608855, -116.621299,            8
  52,   22,   23.666347, -116.227485,            8
  53,   22,   23.722791, -115.833309,            9
  54,   22,   23.778187, -115.438778,            9
  55,   22,   23.832531, -115.043898,            9
  56,   22,   23.885824, -114.648675,            8
  57,   22,   23.938064, -114.253116,            7
  58,   22,   23.989248, -113.857226,            8
  59,   22,   24.039376, -113.461012,            9
  60,   22,   24.088447, -113.064481,           10
  61,   22,   24.136459, -112.667639,           10
  62,   22,   24.183410, -112.270491,            9
  63,   22,   24.229300, -111.873046,            7
  64,   22,   24.274127, -111.475309,           10
  65,   22,   24.317890, -111.077286,           15
  66,   22,   24.360588, -110.678985,            9
  67,   22,   24.402219, -110.280412,            6
  68,   22,   24.442783, -109.881574,            2
  69,   22,   24.482278, -109.482476,            3
  70,   22,   24.520704, -109.083127,            1
  71,   22,   24.558059, -108.683532,            1
  72,   22,   24.594342, -108.283698,            0
  73,   22,   24.629553, -107.883633,            3
  74,   22,   24.663690, -107.483342,            2
  75,   22,   24.696752, -107.082833,            4
  76,   22,   24.728739, -106.682112,            6
  77,   22,   24.759650, -106.281187,            5
  78,   22,   24.789483, -105.880064,            4
  79,   22,   24.818239, -105.478750,            3
  80,   22,   24.845916, -105.077251,            4
  81,   22,   24.872513, -104.675576,            2
  82,   22,   24.898031, -104.273730,            1
  83,   22,   24.922467, -103.871721,            2
  84,   22,   24.945822, -103.469556,            4
  85,   22,   24.968095, -103.067241,            3
  86,   22,   24.989286, -102.664784,            3
  87,   22,   25.009393, -102.262192,            2
  88,   22,   25.028416, -101.859472,            2
  89,   22,   25.046355, -101.456630,            2
  90,   22,   25.063210, -101.053674,            2
  91,   22,   25.078979, -100.650611,            3
  92,   22,   25.093662, -100.247449,            4
  93,   22,   25.107260,  -99.844193,            0
  94,   22,   25.119771,  -99.440851,            0
  95,   22,   25.131195,  -99.037431,            0
  96,   22,   25.141533,  -98.633940,            2
  97,   22,   25.150783,  -98.230384,            3
  98,   22,   25.158946,  -97.826770,            3
  99,   22,   25.166020,  -97.423107,            2
 100,   22,   25.172007,  -97.019401,            1
 101,   22,   25.176906,  -96.615658,            1
 102,   22,   25.180717,  -96.211888,           -1
 103,   22,   25.183439,  -95.808095,           -1
 104,   22,   25.185073,  -95.404289,           -2
 105,   22,   25.185619,  -95.000475,           -3
 106,   22,   25.185076,  -94.596661,           -1
 107,   22,   25.183444,  -94.192854,            0
 108,   22,   25.180725,  -93.789062,            2
 109,   22,   25.176916,  -93.385291,            2
 110,   22,   25.172020,  -92.981548,            2
 111,   22,   25.166036,  -92.577842,            2
 112,   22,   25.158963,  -92.174178,            1
 113,   22,   25.150803,  -91.770565,            1
 114,   22,   25.141556,  -91.367009,            1
 115,   22,   25.131221,  -90.963517,            0
 116,   22,   25.119799,  -90.560097,           -2
 117,   22,   25.107291,  -90.156755,           -2
 118,   22,   25.093696,  -89.753499,           -2
 119,   22,   25.079015,  -89.350336,           -1
 120,   22,   25.063248,  -88.947273,           -1
 121,   22,   25.046396,  -88.544317,            0
 122,   22,   25.028460,  -88.141475,            0
 123,   22,   25.009439,  -87.738755,           -2
 124,   22,   24.989334,  -87.336162,           -2
 125,   22,   24.968147,  -86.933705,           -1
 126,   22,   24.945876,  -86.531390,           -1
 127,   22,   24.922523,  -86.129224,            0
 128,   22,   24.898089,  -85.727215,            1
 129,   22,   24.872575,  -85.325369,            1
 130,   22,   24.845980,  -84.923693,            1
 131,   22,   24.818305,  -84.522194,            0
 132,   22,   24.789552,  -84.120879,            0
 133,   22,   24.759721,  -83.719756,            0
 134,   22,   24.728813,  -83.318830,            1
 135,   22,   24.696828,  -82.918109,            1
 136,   22,   24.663769,  -82.517599,            1
 137,   22,   24.629634,  -82.117308,            0
 138,   22,   24.594426,  -81.717242,           -1
 139,   22,   24.558145,  -81.317408,           -2
