   X,    Y,    Latitude,   Longitude, CIN_200612191500
  40,   22,   22.907795, -120.927663,           -2
  41,   22,   22.976697, -120.538223,          -18
  42,   22,   23.044570, -120.148356,           -8
  43,   22,   23.111413, -119.758067,          -12
  44,   22,   23.177224, -119.367363,           -2
  45,   22,   23.242001, -118.976250,            0
  46,   22,   23.305743, -118.584732,            0
  47,   22,   23.368447, -118.192817,           -2
  48,   22,   23.430112, -117.800510,           -2
  49,   22,   23.490736, -117.407818,           -2
  50,   22,   23.550318, -117.014745,           -2
  51,   22,   23.608855, -116.621299,            0
  52,   22,   23.666347, -116.227485,           -2
  53,   22,   23.722791, -115.833309,           -4
  54,   22,   23.778187, -115.438778,           -6
  55,   22,   23.832531, -115.043898,           -8
  56,   22,   23.885824, -114.648675,           -2
  57,   22,   23.938064, -114.253116,            0
  58,   22,   23.989248, -113.857226,            0
  59,   22,   24.039376, -113.461012,            0
  60,   22,   24.088447, -113.064481,            0
  61,   22,   24.136459, -112.667639,            0
  62,   22,   24.183410, -112.270491,            0
  63,   22,   24.229300, -111.873046,            0
  64,   22,   24.274127, -111.475309,            0
  65,   22,   24.317890, -111.077286,            0
  66,   22,   24.360588, -110.678985,            0
  67,   22,   24.402219, -110.280412,            0
  68,   22,   24.442783, -109.881574,          -10
  69,   22,   24.482278, -109.482476,           -2
  70,   22,   24.520704, -109.083127,         -100
  71,   22,   24.558059, -108.683532,          -52
  72,   22,   24.594342, -108.283698,          -24
  73,   22,   24.629553, -107.883633,          -38
  74,   22,   24.663690, -107.483342,            0
  75,   22,   24.696752, -107.082833,            0
  76,   22,   24.728739, -106.682112,          -96
  77,   22,   24.759650, -106.281187,          -64
  78,   22,   24.789483, -105.880064,            0
  79,   22,   24.818239, -105.478750,           -2
  80,   22,   24.845916, -105.077251,          -16
  81,   22,   24.872513, -104.675576,            0
  82,   22,   24.898031, -104.273730,            0
  83,   22,   24.922467, -103.871721,            0
  84,   22,   24.945822, -103.469556,            0
  85,   22,   24.968095, -103.067241,            0
  86,   22,   24.989286, -102.664784,            0
  87,   22,   25.009393, -102.262192,            0
  88,   22,   25.028416, -101.859472,            0
  89,   22,   25.046355, -101.456630,            0
  90,   22,   25.063210, -101.053674,            0
  91,   22,   25.078979, -100.650611,            0
  92,   22,   25.093662, -100.247449,            0
  93,   22,   25.107260,  -99.844193,         -250
  94,   22,   25.119771,  -99.440851,            0
  95,   22,   25.131195,  -99.037431,            0
  96,   22,   25.141533,  -98.633940,            0
  97,   22,   25.150783,  -98.230384,            0
  98,   22,   25.158946,  -97.826770,            0
  99,   22,   25.166020,  -97.423107,            0
 100,   22,   25.172007,  -97.019401,            0
 101,   22,   25.176906,  -96.615658,            0
 102,   22,   25.180717,  -96.211888,          -66
 103,   22,   25.183439,  -95.808095,          -74
 104,   22,   25.185073,  -95.404289,          -46
 105,   22,   25.185619,  -95.000475,          -18
 106,   22,   25.185076,  -94.596661,          -86
 107,   22,   25.183444,  -94.192854,         -134
 108,   22,   25.180725,  -93.789062,            0
 109,   22,   25.176916,  -93.385291,           -6
 110,   22,   25.172020,  -92.981548,          -22
 111,   22,   25.166036,  -92.577842,            0
 112,   22,   25.158963,  -92.174178,         -298
 113,   22,   25.150803,  -91.770565,         -226
 114,   22,   25.141556,  -91.367009,         -182
 115,   22,   25.131221,  -90.963517,         -110
 116,   22,   25.119799,  -90.560097,          -18
 117,   22,   25.107291,  -90.156755,          -10
 118,   22,   25.093696,  -89.753499,          -16
 119,   22,   25.079015,  -89.350336,          -28
 120,   22,   25.063248,  -88.947273,          -20
 121,   22,   25.046396,  -88.544317,          -14
 122,   22,   25.028460,  -88.141475,          -44
 123,   22,   25.009439,  -87.738755,            0
 124,   22,   24.989334,  -87.336162,           -4
 125,   22,   24.968147,  -86.933705,          -18
 126,   22,   24.945876,  -86.531390,          -48
 127,   22,   24.922523,  -86.129224,          -82
 128,   22,   24.898089,  -85.727215,         -136
 129,   22,   24.872575,  -85.325369,         -136
 130,   22,   24.845980,  -84.923693,         -152
 131,   22,   24.818305,  -84.522194,          -70
 132,   22,   24.789552,  -84.120879,          -70
 133,   22,   24.759721,  -83.719756,         -104
 134,   22,   24.728813,  -83.318830,         -100
 135,   22,   24.696828,  -82.918109,          -96
 136,   22,   24.663769,  -82.517599,          -94
 137,   22,   24.629634,  -82.117308,          -54
 138,   22,   24.594426,  -81.717242,           -8
 139,   22,   24.558145,  -81.317408,            0
 140,   22,   24.520793,  -80.917812,          -10
 141,   22,   24.482370,  -80.518462,          -28
 142,   22,   24.442877,  -80.119364,          -22
 143,   22,   24.402316,  -79.720525,            0
 144,   22,   24.360687,  -79.321951,            0
 145,   22,   24.317992,  -78.923650,          -14
 146,   22,   24.274231,  -78.525627,          -18
 147,   22,   24.229407,  -78.127889,          -10
 148,   22,   24.183519,  -77.730443,           -4
 149,   22,   24.136570,  -77.333295,           -6
 150,   22,   24.088561,  -76.936452,          -32
 151,   22,   24.039493,  -76.539919,          -36
 152,   22,   23.989367,  -76.143705,          -14
 153,   22,   23.938185,  -75.747814,          -10
 154,   22,   23.885948,  -75.352254,            0
 155,   22,   23.832658,  -74.957030,            0
 156,   22,   23.778315,  -74.562150,            0
 157,   22,   23.722923,  -74.167618,            0
 158,   22,   23.666481,  -73.773442,            0
 159,   22,   23.608992,  -73.379627,            0
 160,   22,   23.550457,  -72.986179,            0
 161,   22,   23.490877,  -72.593106,            0
 162,   22,   23.430256,  -72.200412,            0
 163,   22,   23.368593,  -71.808104,            0
 164,   22,   23.305891,  -71.416188,            0
 165,   22,   23.242152,  -71.024670,            0
 166,   22,   23.177377,  -70.633556,            0
 167,   22,   23.111569,  -70.242851,            0
 168,   22,   23.044728,  -69.852561,            0
 169,   22,   22.976857,  -69.462693,            0
 170,   22,   22.907958,  -69.073252,            0
 171,   22,   22.838033,  -68.684243,            0
 172,   22,   22.767084,  -68.295673,            0
 173,   22,   22.695112,  -67.907546,           -2
 174,   22,   22.622120,  -67.519870,           -6
 175,   22,   22.548110,  -67.132648,            0
 176,   22,   22.473083,  -66.745887,            0
 177,   22,   22.397043,  -66.359592,            0
 178,   22,   22.319991,  -65.973769,            0
 179,   22,   22.241929,  -65.588422,            0
 180,   22,   22.162860,  -65.203558,            0
 181,   22,   22.082785,  -64.819181,            0
 182,   22,   22.001708,  -64.435297,            0
 183,   22,   21.919630,  -64.051911,            0
 184,   22,   21.836555,  -63.669028,            0
 185,   22,   21.752483,  -63.286654,            0
   1,   23,   19.790091, -135.840743,            0
   2,   23,   19.897610, -135.471066,            0
   3,   23,   20.004197, -135.100768,            0
   4,   23,   20.109849, -134.729852,            0
   5,   23,   20.214562, -134.358323,            0
   6,   23,   20.318335, -133.986185,            0
   7,   23,   20.421162, -133.613441,            0
   8,   23,   20.523043, -133.240096,            0
   9,   23,   20.623972, -132.866155,            0
  10,   23,   20.723948, -132.491620,            0
  11,   23,   20.822967, -132.116498,            0
  12,   23,   20.921027, -131.740792,            0
  13,   23,   21.018125, -131.364506,            0
  14,   23,   21.114257, -130.987645,            0
  15,   23,   21.209421, -130.610214,            0
  16,   23,   21.303615, -130.232217,           -2
  17,   23,   21.396835, -129.853659,            0
  18,   23,   21.489078, -129.474544,            0
  19,   23,   21.580343, -129.094877,            0
  20,   23,   21.670625, -128.714663,           -6
  21,   23,   21.759924, -128.333907,          -14
  22,   23,   21.848236, -127.952613,            0
  23,   23,   21.935558, -127.570787,            0
  24,   23,   22.021888, -127.188433,            0
  25,   23,   22.107224, -126.805557,           -2
  26,   23,   22.191563, -126.422163,           -4
  27,   23,   22.274903, -126.038256,           -2
  28,   23,   22.357241, -125.653842,            0
  29,   23,   22.438575, -125.268926,           -2
  30,   23,   22.518902, -124.883513,            0
  31,   23,   22.598221, -124.497609,            0
  32,   23,   22.676530, -124.111218,            0
  33,   23,   22.753824, -123.724346,            0
  34,   23,   22.830104, -123.336999,            0
  35,   23,   22.905366, -122.949182,            0
  36,   23,   22.979609, -122.560900,            0
  37,   23,   23.052830, -122.172159,            0
  38,   23,   23.125027, -121.782965,            0
  39,   23,   23.196198, -121.393323,            0
  40,   23,   23.266342, -121.003238,            0
  41,   23,   23.335456, -120.612718,            0
  42,   23,   23.403538, -120.221767,            0
  43,   23,   23.470587, -119.830391,           -6
  44,   23,   23.536600, -119.438596,          -16
  45,   23,   23.601576, -119.046387,           -2
  46,   23,   23.665513, -118.653772,           -8
  47,   23,   23.728409, -118.260755,           -6
  48,   23,   23.790263, -117.867344,           -6
  49,   23,   23.851072, -117.473543,           -2
  50,   23,   23.910836, -117.079358,            0
  51,   23,   23.969551, -116.684797,            0
  52,   23,   24.027218, -116.289865,            0
  53,   23,   24.083834, -115.894569,            0
  54,   23,   24.139397, -115.498913,            0
  55,   23,   24.193907, -115.102906,            0
  56,   23,   24.247361, -114.706553,            0
  57,   23,   24.299759, -114.309860,            0
  58,   23,   24.351098, -113.912834,            0
  59,   23,   24.401378, -113.515482,            0
  60,   23,   24.450596, -113.117809,            0
  61,   23,   24.498753, -112.719822,            0
  62,   23,   24.545845, -112.321528,            0
  63,   23,   24.591873, -111.922932,           -2
  64,   23,   24.636835, -111.524043,            0
  65,   23,   24.680729, -111.124866,            0
  66,   23,   24.723555, -110.725407,            0
  67,   23,   24.765311, -110.325675,            0
  68,   23,   24.805997, -109.925674,            0
  69,   23,   24.845610, -109.525412,            0
  70,   23,   24.884151, -109.124896,            0
  71,   23,   24.921617, -108.724133,          -12
  72,   23,   24.958009, -108.323128,         -114
  73,   23,   24.993324, -107.921890,            0
  74,   23,   25.027563, -107.520424,         -186
  75,   23,   25.060724, -107.118739,          -62
  76,   23,   25.092806, -106.716839,          -30
  77,   23,   25.123808, -106.314733,           -2
  78,   23,   25.153731, -105.912428,            0
  79,   23,   25.182572, -105.509929,            0
  80,   23,   25.210331, -105.107245,           -4
  81,   23,   25.237007, -104.704383,           -4
  82,   23,   25.262600, -104.301348,            0
  83,   23,   25.287109, -103.898149,            0
  84,   23,   25.310534, -103.494792,            0
  85,   23,   25.332873, -103.091285,            0
  86,   23,   25.354126, -102.687633,            0
  87,   23,   25.374292, -102.283846,            0
  88,   23,   25.393372, -101.879929,            0
  89,   23,   25.411364, -101.475890,            0
  90,   23,   25.428268, -101.071735,            0
  91,   23,   25.444084, -100.667473,            0
  92,   23,   25.458811, -100.263109,           -4
  93,   23,   25.472449,  -99.858652,          -58
  94,   23,   25.484997,  -99.454109,            0
  95,   23,   25.496455,  -99.049486,            0
  96,   23,   25.506823,  -98.644791,            0
  97,   23,   25.516100,  -98.240031,            0
  98,   23,   25.524287,  -97.835213,            0
  99,   23,   25.531382,  -97.430344,            0
 100,   23,   25.537387,  -97.025433,            0
 101,   23,   25.542300,  -96.620485,         -134
 102,   23,   25.546122,  -96.215508,          -92
 103,   23,   25.548852,  -95.810509,          -64
 104,   23,   25.550491,  -95.405496,          -38
 105,   23,   25.551038,  -95.000476,          -30
 106,   23,   25.550494,  -94.595456,         -174
 107,   23,   25.548858,  -94.190443,            0
 108,   23,   25.546130,  -93.785444,            0
 109,   23,   25.542310,  -93.380467,            0
 110,   23,   25.537400,  -92.975519,         -108
 111,   23,   25.531398,  -92.570607,         -218
 112,   23,   25.524305,  -92.165739,         -130
 113,   23,   25.516120,  -91.760921,          -88
 114,   23,   25.506846,  -91.356161,          -42
 115,   23,   25.496480,  -90.951465,           -2
 116,   23,   25.485025,  -90.546842,           -4
 117,   23,   25.472479,  -90.142298,          -22
 118,   23,   25.458844,  -89.737841,          -26
 119,   23,   25.444120,  -89.333478,          -20
 120,   23,   25.428307,  -88.929215,           -2
 121,   23,   25.411405,  -88.525060,           -2
 122,   23,   25.393416,  -88.121021,           -2
 123,   23,   25.374339,  -87.717103,          -18
 124,   23,   25.354175,  -87.313316,          -32
 125,   23,   25.332924,  -86.909664,          -42
 126,   23,   25.310588,  -86.506156,          -50
 127,   23,   25.287166,  -86.102799,          -60
 128,   23,   25.262659,  -85.699599,         -108
 129,   23,   25.237069,  -85.296565,         -144
 130,   23,   25.210395,  -84.893701,         -126
 131,   23,   25.182638,  -84.491017,          -66
 132,   23,   25.153800,  -84.088518,          -92
 133,   23,   25.123880,  -83.686212,         -114
 134,   23,   25.092880,  -83.284106,         -170
 135,   23,   25.060800,  -82.882206,         -192
 136,   23,   25.027642,  -82.480520,         -192
 137,   23,   24.993406,  -82.079053,         -170
 138,   23,   24.958093,  -81.677814,         -102
 139,   23,   24.921704,  -81.276809,          -32
 140,   23,   24.884240,  -80.876045,           -4
 141,   23,   24.845702,  -80.475529,          -22
 142,   23,   24.806091,  -80.075267,          -26
 143,   23,   24.765408,  -79.675265,            0
 144,   23,   24.723655,  -79.275532,            0
 145,   23,   24.680831,  -78.876073,            0
 146,   23,   24.636939,  -78.476895,          -32
 147,   23,   24.591980,  -78.078005,          -42
 148,   23,   24.545955,  -77.679409,           -4
 149,   23,   24.498865,  -77.281114,          -14
 150,   23,   24.450711,  -76.883126,          -24
 151,   23,   24.401495,  -76.485453,          -28
 152,   23,   24.351217,  -76.088099,            0
 153,   23,   24.299881,  -75.691073,          -16
 154,   23,   24.247486,  -75.294379,            0
 155,   23,   24.194034,  -74.898025,           -2
 156,   23,   24.139527,  -74.502017,           -2
 157,   23,   24.083966,  -74.106361,            0
 158,   23,   24.027352,  -73.711064,           -2
 159,   23,   23.969688,  -73.316131,            0
 160,   23,   23.910975,  -72.921569,            0
 161,   23,   23.851214,  -72.527384,            0
 162,   23,   23.790407,  -72.133582,            0
 163,   23,   23.728556,  -71.740169,            0
 164,   23,   23.665662,  -71.347151,            0
 165,   23,   23.601728,  -70.954535,            0
 166,   23,   23.536754,  -70.562326,            0
 167,   23,   23.470743,  -70.170530,            0
 168,   23,   23.403697,  -69.779153,            0
 169,   23,   23.335617,  -69.388201,            0
 170,   23,   23.266506,  -68.997679,            0
 171,   23,   23.196364,  -68.607594,            0
 172,   23,   23.125195,  -68.217951,            0
 173,   23,   23.053001,  -67.828755,            0
 174,   23,   22.979782,  -67.440013,            0
 175,   23,   22.905542,  -67.051730,           -4
 176,   23,   22.830282,  -66.663912,            0
 177,   23,   22.754005,  -66.276564,            0
 178,   23,   22.676712,  -65.889691,            0
 179,   23,   22.598407,  -65.503299,            0
 180,   23,   22.519090,  -65.117393,            0
 181,   23,   22.438765,  -64.731979,            0
 182,   23,   22.357433,  -64.347062,            0
 183,   23,   22.275098,  -63.962647,            0
 184,   23,   22.191760,  -63.578739,            0
 185,   23,   22.107423,  -63.195344,            0
   1,   24,   20.137687, -135.955819,            0
   2,   24,   20.245556, -135.585228,            0
   3,   24,   20.352489, -135.214011,            0
   4,   24,   20.458484, -134.842172,            0
   5,   24,   20.563536, -134.469714,            0
   6,   24,   20.667644, -134.096643,            0
   7,   24,   20.770803, -133.722961,            0
   8,   24,   20.873011, -133.348673,            0
   9,   24,   20.974265, -132.973784,            0
  10,   24,   21.074562, -132.598297,           -4
  11,   24,   21.173898, -132.222217,            0
  12,   24,   21.272272, -131.845549,            0
  13,   24,   21.369679, -131.468296,            0
  14,   24,   21.466117, -131.090464,            0
  15,   24,   21.561584, -130.712056,            0
  16,   24,   21.656077, -130.333079,            0
  17,   24,   21.749592, -129.953535,            0
  18,   24,   21.842127, -129.573430,            0
  19,   24,   21.933680, -129.192768,            0
  20,   24,   22.024248, -128.811555,            0
  21,   24,   22.113827, -128.429795,            0
  22,   24,   22.202417, -128.047494,            0
  23,   24,   22.290013, -127.664655,            0
  24,   24,   22.376614, -127.281284,            0
  25,   24,   22.462216, -126.897386,            0
  26,   24,   22.546819, -126.512966,            0
  27,   24,   22.630418, -126.128030,            0
  28,   24,   22.713013, -125.742582,            0
  29,   24,   22.794600, -125.356628,           -2
  30,   24,   22.875176, -124.970172,            0
  31,   24,   22.954741, -124.583221,            0
  32,   24,   23.033292, -124.195779,            0
  33,   24,   23.110825, -123.807853,            0
  34,   24,   23.187340, -123.419447,            0
  35,   24,   23.262834, -123.030566,           -4
  36,   24,   23.337305, -122.641218,           -8
  37,   24,   23.410751, -122.251406,           -8
  38,   24,   23.483170, -121.861137,            0
  39,   24,   23.554559, -121.470416,            0
  40,   24,   23.624917, -121.079250,            0
  41,   24,   23.694242, -120.687643,            0
  42,   24,   23.762532, -120.295602,            0
  43,   24,   23.829785, -119.903133,            0
  44,   24,   23.895999, -119.510241,            0
  45,   24,   23.961173, -119.116932,            0
  46,   24,   24.025304, -118.723213,            0
  47,   24,   24.088390, -118.329089,            0
  48,   24,   24.150431, -117.934566,            0
  49,   24,   24.211424, -117.539651,            0
  50,   24,   24.271368, -117.144349,            0
  51,   24,   24.330261, -116.748667,            0
  52,   24,   24.388101, -116.352610,            0
  53,   24,   24.444887, -115.956186,            0
  54,   24,   24.500618, -115.559401,            0
  55,   24,   24.555291, -115.162260,            0
  56,   24,   24.608905, -114.764770,            0
  57,   24,   24.661460, -114.366938,            0
  58,   24,   24.712953, -113.968770,            0
  59,   24,   24.763383, -113.570272,            0
  60,   24,   24.812748, -113.171450,            0
  61,   24,   24.861048, -112.772313,            0
  62,   24,   24.908281, -112.372865,            0
  63,   24,   24.954446, -111.973113,           -6
  64,   24,   24.999541, -111.573065,            0
  65,   24,   25.043566, -111.172726,            0
  66,   24,   25.086519, -110.772104,            0
  67,   24,   25.128399, -110.371205,            0
  68,   24,   25.169205, -109.970036,            0
  69,   24,   25.208936, -109.568603,            0
  70,   24,   25.247590, -109.166914,            0
  71,   24,   25.285167, -108.764975,          -14
  72,   24,   25.321666, -108.362793,          -38
  73,   24,   25.357086, -107.960374,          -32
  74,   24,   25.391426, -107.557727,         -142
  75,   24,   25.424684, -107.154857,          -70
  76,   24,   25.456861, -106.751772,          -14
  77,   24,   25.487955, -106.348479,           -4
  78,   24,   25.517965, -105.944984,           -2
  79,   24,   25.546891, -105.541295,            0
  80,   24,   25.574732, -105.137418,            0
  81,   24,   25.601486, -104.733361,          -12
  82,   24,   25.627154, -104.329131,            0
  83,   24,   25.651735, -103.924735,            0
  84,   24,   25.675228, -103.520179,            0
  85,   24,   25.697633, -103.115472,            0
  86,   24,   25.718948, -102.710619,            0
  87,   24,   25.739174, -102.305629,          -38
  88,   24,   25.758309, -101.900508,         -110
  89,   24,   25.776354, -101.495264,         -106
  90,   24,   25.793307, -101.089904,          -90
  91,   24,   25.809169, -100.684435,         -136
  92,   24,   25.823939, -100.278864,          -22
  93,   24,   25.837616,  -99.873198,            0
  94,   24,   25.850201,  -99.467446,          -20
  95,   24,   25.861693,  -99.061613,            0
  96,   24,   25.872091,  -98.655707,            0
  97,   24,   25.881395,  -98.249735,            0
  98,   24,   25.889606,  -97.843706,            0
  99,   24,   25.896722,  -97.437625,            0
 100,   24,   25.902744,  -97.031501,           -4
 101,   24,   25.907672,  -96.625340,         -156
 102,   24,   25.911505,  -96.219150,          -96
 103,   24,   25.914243,  -95.812938,          -74
 104,   24,   25.915887,  -95.406711,          -48
 105,   24,   25.916435,  -95.000477,          -44
 106,   24,   25.915889,  -94.594244,         -160
 107,   24,   25.914248,  -94.188017,         -294
 108,   24,   25.911513,  -93.781805,         -152
 109,   24,   25.907682,  -93.375615,          -74
 110,   24,   25.902757,  -92.969454,          -52
 111,   24,   25.896738,  -92.563329,          -40
 112,   24,   25.889624,  -92.157249,          -32
 113,   24,   25.881416,  -91.751219,          -68
 114,   24,   25.872114,  -91.345247,          -18
 115,   24,   25.861718,  -90.939341,           -8
 116,   24,   25.850229,  -90.533508,          -30
 117,   24,   25.837647,  -90.127755,          -36
 118,   24,   25.823972,  -89.722090,          -28
 119,   24,   25.809205,  -89.316518,          -12
 120,   24,   25.793346,  -88.911049,           -8
 121,   24,   25.776395,  -88.505688,          -10
 122,   24,   25.758353,  -88.100444,          -24
 123,   24,   25.739220,  -87.695323,          -42
 124,   24,   25.718997,  -87.290333,          -30
 125,   24,   25.697684,  -86.885480,          -36
 126,   24,   25.675282,  -86.480772,          -56
 127,   24,   25.651792,  -86.076216,          -64
 128,   24,   25.627213,  -85.671819,         -110
 129,   24,   25.601548,  -85.267589,         -152
 130,   24,   25.574796,  -84.863531,         -114
 131,   24,   25.546958,  -84.459654,          -98
 132,   24,   25.518034,  -84.055965,         -120
 133,   24,   25.488027,  -83.652469,         -194
 134,   24,   25.456935,  -83.249175,         -254
 135,   24,   25.424761,  -82.846090,         -222
 136,   24,   25.391505,  -82.443220,         -192
 137,   24,   25.357168,  -82.040572,          -36
 138,   24,   25.321751,  -81.638153,          -32
 139,   24,   25.285254,  -81.235971,          -14
 140,   24,   25.247680,  -80.834031,          -28
 141,   24,   25.209028,  -80.432341,          -32
 142,   24,   25.169300,  -80.030908,          -22
 143,   24,   25.128496,  -79.629738,          -16
 144,   24,   25.086619,  -79.228838,          -12
 145,   24,   25.043668,  -78.828215,           -2
 146,   24,   24.999646,  -78.427876,           -2
 147,   24,   24.954553,  -78.027827,          -36
 148,   24,   24.908391,  -77.628075,          -10
 149,   24,   24.861160,  -77.228626,          -14
 150,   24,   24.812863,  -76.829487,          -22
 151,   24,   24.763500,  -76.430665,          -20
 152,   24,   24.713072,  -76.032167,           -2
 153,   24,   24.661582,  -75.633998,           -4
 154,   24,   24.609030,  -75.236165,           -2
 155,   24,   24.555418,  -74.838674,            0
 156,   24,   24.500747,  -74.441532,           -2
 157,   24,   24.445019,  -74.044746,            0
 158,   24,   24.388236,  -73.648321,            0
 159,   24,   24.330398,  -73.252264,            0
 160,   24,   24.271508,  -72.856581,            0
 161,   24,   24.211566,  -72.461278,            0
 162,   24,   24.150576,  -72.066362,            0
 163,   24,   24.088537,  -71.671838,            0
 164,   24,   24.025453,  -71.277713,            0
 165,   24,   23.961325,  -70.883993,            0
 166,   24,   23.896154,  -70.490683,            0
 167,   24,   23.829942,  -70.097790,            0
 168,   24,   23.762691,  -69.705320,            0
 169,   24,   23.694404,  -69.313278,            0
 170,   24,   23.625081,  -68.921670,            0
 171,   24,   23.554726,  -68.530503,            0
 172,   24,   23.483339,  -68.139781,            0
 173,   24,   23.410923,  -67.749511,            0
 174,   24,   23.337479,  -67.359698,            0
 175,   24,   23.263011,  -66.970348,            0
 176,   24,   23.187519,  -66.581467,            0
 177,   24,   23.111006,  -66.193060,            0
 178,   24,   23.033475,  -65.805132,            0
 179,   24,   22.954927,  -65.417689,            0
 180,   24,   22.875365,  -65.030737,            0
 181,   24,   22.794790,  -64.644280,            0
 182,   24,   22.713206,  -64.258325,            0
 183,   24,   22.630614,  -63.872875,            0
 184,   24,   22.547017,  -63.487938,            0
 185,   24,   22.462416,  -63.103517,            0
   1,   25,   20.485367, -136.071524,            0
   2,   25,   20.593584, -135.700016,            0
   3,   25,   20.700861, -135.327877,            0
   4,   25,   20.807196, -134.955110,            0
   5,   25,   20.912586, -134.581720,            0
   6,   25,   21.017027, -134.207711,            0
   7,   25,   21.120516, -133.833087,            0
   8,   25,   21.223050, -133.457851,            0
   9,   25,   21.324626, -133.082010,            0
  10,   25,   21.425242, -132.705566,            0
  11,   25,   21.524893, -132.328525,            0
  12,   25,   21.623578, -131.950890,            0
  13,   25,   21.721294, -131.572666,            0
  14,   25,   21.818036, -131.193857,            0
  15,   25,   21.913804, -130.814469,            0
  16,   25,   22.008594, -130.434506,            0
  17,   25,   22.102402, -130.053972,            0
  18,   25,   22.195228, -129.672872,           -4
  19,   25,   22.287067, -129.291211,           -6
  20,   25,   22.377917, -128.908994,           -4
  21,   25,   22.467776, -128.526226,            0
  22,   25,   22.556642, -128.142911,            0
  23,   25,   22.644510, -127.759054,            0
  24,   25,   22.731380, -127.374662,            0
  25,   25,   22.817247, -126.989737,            0
  26,   25,   22.902112, -126.604287,            0
  27,   25,   22.985969, -126.218316,            0
  28,   25,   23.068818, -125.831828,            0
  29,   25,   23.150656, -125.444830,            0
  30,   25,   23.231481, -125.057327,            0
  31,   25,   23.311290, -124.669324,            0
  32,   25,   23.390081, -124.280826,            0
  33,   25,   23.467852, -123.891839,            0
  34,   25,   23.544600, -123.502368,            0
  35,   25,   23.620324, -123.112419,            0
  36,   25,   23.695022, -122.721998,           -2
  37,   25,   23.768691, -122.331110,            0
  38,   25,   23.841330, -121.939761,           -2
  39,   25,   23.912936, -121.547956,          -10
  40,   25,   23.983507, -121.155702,           -2
  41,   25,   24.053041, -120.763003,            0
  42,   25,   24.121537, -120.369867,            0
  43,   25,   24.188993, -119.976298,            0
  44,   25,   24.255407, -119.582303,            0
  45,   25,   24.320776, -119.187888,            0
  46,   25,   24.385100, -118.793058,            0
  47,   25,   24.448375, -118.397821,            0
  48,   25,   24.510602, -118.002181,            0
  49,   25,   24.571778, -117.606145,            0
  50,   25,   24.631901, -117.209719,            0
  51,   25,   24.690969, -116.812910,            0
  52,   25,   24.748982, -116.415723,            0
  53,   25,   24.805937, -116.018166,            0
  54,   25,   24.861833, -115.620243,           -2
  55,   25,   24.916669, -115.221963,            0
  56,   25,   24.970442, -114.823330,            0
  57,   25,   25.023152, -114.424352,            0
  58,   25,   25.074798, -114.025035,            0
  59,   25,   25.125377, -113.625385,            0
  60,   25,   25.174888, -113.225409,            0
  61,   25,   25.223331, -112.825113,            0
  62,   25,   25.270703, -112.424505,            0
  63,   25,   25.317004, -112.023591,            0
  64,   25,   25.362232, -111.622377,            0
  65,   25,   25.406386, -111.220870,            0
  66,   25,   25.449465, -110.819077,            0
  67,   25,   25.491468, -110.417005,            0
  68,   25,   25.532393, -110.014661,            0
  69,   25,   25.572240, -109.612050,            0
  70,   25,   25.611008, -109.209181,           -8
  71,   25,   25.648695, -108.806059,          -28
  72,   25,   25.685301, -108.402693,          -76
  73,   25,   25.720824, -107.999088,          -42
  74,   25,   25.755264, -107.595252,           -6
  75,   25,   25.788619, -107.191192,          -10
  76,   25,   25.820889, -106.786914,           -2
  77,   25,   25.852074, -106.382426,            0
  78,   25,   25.882171, -105.977735,            0
  79,   25,   25.911181, -105.572848,            0
  80,   25,   25.939103, -105.167772,          -40
  81,   25,   25.965935, -104.762514,            0
  82,   25,   25.991678, -104.357080,          -76
  83,   25,   26.016330, -103.951480,            0
  84,   25,   26.039891, -103.545718,            0
  85,   25,   26.062360, -103.139804,           -6
  86,   25,   26.083737, -102.733743,            0
  87,   25,   26.104022, -102.327543,          -66
  88,   25,   26.123212, -101.921212,          -20
  89,   25,   26.141309, -101.514756,          -26
  90,   25,   26.158312, -101.108182,          -50
  91,   25,   26.174219, -100.701499,         -120
  92,   25,   26.189032, -100.294713,         -140
  93,   25,   26.202749,  -99.887832,           -2
  94,   25,   26.215370,  -99.480862,         -198
  95,   25,   26.226895,  -99.073812,            0
  96,   25,   26.237323,  -98.666688,            0
  97,   25,   26.246654,  -98.259499,            0
  98,   25,   26.254888,  -97.852250,            0
  99,   25,   26.262025,  -97.444950,          -28
 100,   25,   26.268065,  -97.037605,         -156
 101,   25,   26.273006,  -96.630224,         -128
 102,   25,   26.276851,  -96.222814,          -90
 103,   25,   26.279597,  -95.815381,          -90
 104,   25,   26.281245,  -95.407934,          -58
 105,   25,   26.281795,  -95.000479,          -44
 106,   25,   26.281248,  -94.593024,         -130
 107,   25,   26.279602,  -94.185577,          -84
 108,   25,   26.276858,  -93.778144,          -98
 109,   25,   26.273017,  -93.370733,         -112
 110,   25,   26.268078,  -92.963352,          -98
 111,   25,   26.262041,  -92.556008,          -80
 112,   25,   26.254906,  -92.148708,          -54
 113,   25,   26.246675,  -91.741459,          -72
 114,   25,   26.237346,  -91.334269,          -36
 115,   25,   26.226920,  -90.927145,          -72
 116,   25,   26.215398,  -90.520094,         -102
 117,   25,   26.202780,  -90.113125,         -140
 118,   25,   26.189066,  -89.706243,         -134
 119,   25,   26.174256,  -89.299457,          -60
 120,   25,   26.158350,  -88.892774,          -50
 121,   25,   26.141350,  -88.486200,          -56
