   X,    Y,    Latitude,   Longitude, CIN_200612200000
 159,   57,   36.145370,  -70.913340,            1
 160,   57,   36.081470,  -70.476862,            1
 161,   57,   36.016421,  -70.040898,            1
 162,   57,   35.950223,  -69.605456,            1
 163,   57,   35.882879,  -69.170542,            1
 164,   57,   35.814390,  -68.736167,            1
 165,   57,   35.744757,  -68.302336,            1
 166,   57,   35.673982,  -67.869059,            1
 167,   57,   35.602065,  -67.436343,            1
 168,   57,   35.529009,  -67.004196,           -1
 169,   57,   35.454815,  -66.572625,           -9
 170,   57,   35.379485,  -66.141638,           -9
 171,   57,   35.303020,  -65.711242,           -9
 172,   57,   35.225421,  -65.281446,          -13
 173,   57,   35.146691,  -64.852255,          -13
 174,   57,   35.066831,  -64.423678,           -7
 175,   57,   34.985843,  -63.995722,           -5
 176,   57,   34.903728,  -63.568394,           -5
 177,   57,   34.820489,  -63.141701,            1
 178,   57,   34.736126,  -62.715650,            1
 179,   57,   34.650643,  -62.290248,            1
 180,   57,   34.564040,  -61.865501,            1
 181,   57,   34.476319,  -61.441418,            1
 182,   57,   34.387484,  -61.018004,           -1
 183,   57,   34.297534,  -60.595266,           -7
 184,   57,   34.206473,  -60.173211,           -3
 185,   57,   34.114302,  -59.751845,            1
   1,   58,   31.917746, -140.279208,          -17
   2,   58,   32.036121, -139.875081,           -3
   3,   58,   32.153442, -139.470124,           -1
   4,   58,   32.269706, -139.064342,           -3
   5,   58,   32.384910, -138.657739,           -1
   6,   58,   32.499052, -138.250322,           -1
   7,   58,   32.612128, -137.842094,            1
   8,   58,   32.724136, -137.433061,            1
   9,   58,   32.835074, -137.023227,           -7
  10,   58,   32.944938, -136.612598,           -5
  11,   58,   33.053727, -136.201179,           -9
  12,   58,   33.161437, -135.788976,           -9
  13,   58,   33.268066, -135.375993,            1
  14,   58,   33.373612, -134.962237,            1
  15,   58,   33.478072, -134.547712,            1
  16,   58,   33.581444, -134.132425,            1
  17,   58,   33.683725, -133.716381,            1
  18,   58,   33.784913, -133.299586,           -1
  19,   58,   33.885005, -132.882046,            1
  20,   58,   33.984001, -132.463767,            1
  21,   58,   34.081896, -132.044754,           -7
  22,   58,   34.178690, -131.625014,            1
  23,   58,   34.274379, -131.204553,            1
  24,   58,   34.368962, -130.783378,            1
  25,   58,   34.462437, -130.361494,            1
  26,   58,   34.554801, -129.938908,            1
  27,   58,   34.646053, -129.515627,            1
  28,   58,   34.736190, -129.091657,            1
  29,   58,   34.825211, -128.667004,            1
  30,   58,   34.913114, -128.241676,           -1
  31,   58,   34.999897, -127.815679,            1
  32,   58,   35.085557, -127.389020,            1
  33,   58,   35.170093, -126.961706,            1
  34,   58,   35.253504, -126.533743,            1
  35,   58,   35.335787, -126.105140,            1
  36,   58,   35.416941, -125.675903,            1
  37,   58,   35.496964, -125.246040,           -3
  38,   58,   35.575854, -124.815557,           -3
  39,   58,   35.653610, -124.384462,           -1
  40,   58,   35.730230, -123.952762,            1
  41,   58,   35.805713, -123.520466,            1
  42,   58,   35.880056, -123.087580,            1
  43,   58,   35.953259, -122.654112,            1
  44,   58,   36.025320, -122.220070,            1
  45,   58,   36.096237, -121.785462,            1
  46,   58,   36.166009, -121.350295,            1
  47,   58,   36.234635, -120.914578,            1
  48,   58,   36.302113, -120.478317,            1
  49,   58,   36.368442, -120.041523,            1
  50,   58,   36.433620, -119.604202,            1
  51,   58,   36.497646, -119.166362,            1
  52,   58,   36.560520, -118.728013,            1
  53,   58,   36.622239, -118.289161,            1
  54,   58,   36.682802, -117.849816,            1
  55,   58,   36.742209, -117.409986,            1
  56,   58,   36.800458, -116.969680,            1
  57,   58,   36.857547, -116.528905,            1
  58,   58,   36.913477, -116.087671,            1
  59,   58,   36.968245, -115.645986,            1
  60,   58,   37.021851, -115.203859,            1
  61,   58,   37.074294, -114.761299,            1
  62,   58,   37.125572, -114.318314,            1
  63,   58,   37.175685, -113.874913,            1
  64,   58,   37.224632, -113.431106,           -1
  65,   58,   37.272411, -112.986900,            1
  66,   58,   37.319023, -112.542306,           -9
  67,   58,   37.364465, -112.097332,          -15
  68,   58,   37.408737, -111.651988,            1
  69,   58,   37.451839, -111.206282,            1
  70,   58,   37.493769, -110.760224,            1
  71,   58,   37.534527, -110.313822,            1
  72,   58,   37.574112, -109.867087,           -1
  73,   58,   37.612522, -109.420028,           -1
  74,   58,   37.649759, -108.972654,            1
  75,   58,   37.685820, -108.524974,            1
  76,   58,   37.720705, -108.076997,            1
  77,   58,   37.754414, -107.628735,            1
  78,   58,   37.786945, -107.180195,            1
  79,   58,   37.818299, -106.731387,            1
  80,   58,   37.848474, -106.282322,           -1
  81,   58,   37.877471, -105.833009,            1
  82,   58,   37.905288, -105.383456,            1
  83,   58,   37.931925, -104.933675,            1
  84,   58,   37.957382, -104.483675,            1
  85,   58,   37.981657, -104.033465,            1
  86,   58,   38.004752, -103.583056,            1
  87,   58,   38.026665, -103.132457,            1
  88,   58,   38.047395, -102.681678,            1
  89,   58,   38.066943, -102.230729,            1
  90,   58,   38.085308, -101.779619,            1
  91,   58,   38.102490, -101.328360,            1
  92,   58,   38.118489, -100.876960,            1
  93,   58,   38.133303, -100.425429,            1
  94,   58,   38.146934,  -99.973778,            1
  95,   58,   38.159380,  -99.522017,            1
  96,   58,   38.170642,  -99.070155,            1
  97,   58,   38.180719,  -98.618203,            1
  98,   58,   38.189610,  -98.166170,            1
  99,   58,   38.197317,  -97.714067,            1
 100,   58,   38.203839,  -97.261903,            1
 101,   58,   38.209175,  -96.809689,            1
 102,   58,   38.213326,  -96.357435,            1
 103,   58,   38.216292,  -95.905151,            1
 104,   58,   38.218071,  -95.452846,            1
 105,   58,   38.218666,  -95.000532,            1
 106,   58,   38.218074,  -94.548217,            1
 107,   58,   38.216297,  -94.095912,            1
 108,   58,   38.213335,  -93.643628,            1
 109,   58,   38.209187,  -93.191374,            1
 110,   58,   38.203853,  -92.739160,            1
 111,   58,   38.197334,  -92.286996,            1
 112,   58,   38.189630,  -91.834893,            1
 113,   58,   38.180741,  -91.382860,            1
 114,   58,   38.170667,  -90.930907,            1
 115,   58,   38.159408,  -90.479045,            1
 116,   58,   38.146964,  -90.027283,            1
 117,   58,   38.133337,  -89.575632,            1
 118,   58,   38.118525,  -89.124101,            1
 119,   58,   38.102529,  -88.672701,            1
 120,   58,   38.085350,  -88.221441,            1
 121,   58,   38.066988,  -87.770331,            1
 122,   58,   38.047442,  -87.319382,            1
 123,   58,   38.026715,  -86.868602,            1
 124,   58,   38.004805,  -86.418003,            1
 125,   58,   37.981713,  -85.967593,            1
 126,   58,   37.957440,  -85.517383,            1
 127,   58,   37.931986,  -85.067382,            1
 128,   58,   37.905352,  -84.617601,            1
 129,   58,   37.877538,  -84.168048,            1
 130,   58,   37.848544,  -83.718734,            1
 131,   58,   37.818371,  -83.269668,            1
 132,   58,   37.787020,  -82.820860,            1
 133,   58,   37.754492,  -82.372319,            1
 134,   58,   37.720786,  -81.924056,            1
 135,   58,   37.685903,  -81.476079,            1
 136,   58,   37.649845,  -81.028398,            1
 137,   58,   37.612611,  -80.581023,            1
 138,   58,   37.574203,  -80.133963,            1
 139,   58,   37.534621,  -79.687227,            1
 140,   58,   37.493866,  -79.240825,            1
 141,   58,   37.451939,  -78.794766,            1
 142,   58,   37.408840,  -78.349059,            1
 143,   58,   37.364570,  -77.903714,            1
 144,   58,   37.319131,  -77.458739,            1
 145,   58,   37.272522,  -77.014144,            1
 146,   58,   37.224746,  -76.569938,            1
 147,   58,   37.175802,  -76.126130,            1
 148,   58,   37.125691,  -75.682728,            1
 149,   58,   37.074416,  -75.239742,            1
 150,   58,   37.021976,  -74.797181,            1
 151,   58,   36.968373,  -74.355053,            1
 152,   58,   36.913607,  -73.913367,            1
 153,   58,   36.857680,  -73.472132,            1
 154,   58,   36.800593,  -73.031356,            1
 155,   58,   36.742347,  -72.591048,            1
 156,   58,   36.682943,  -72.151217,            1
 157,   58,   36.622382,  -71.711871,            1
 158,   58,   36.560666,  -71.273019,            1
 159,   58,   36.497795,  -70.834668,            1
 160,   58,   36.433772,  -70.396827,            1
 161,   58,   36.368596,  -69.959505,            1
 162,   58,   36.302270,  -69.522709,            1
 163,   58,   36.234795,  -69.086447,            1
 164,   58,   36.166172,  -68.650729,            1
 165,   58,   36.096402,  -68.215561,            1
 166,   58,   36.025488,  -67.780951,           -1
 167,   58,   35.953430,  -67.346908,           -1
 168,   58,   35.880230,  -66.913438,            1
 169,   58,   35.805889,  -66.480551,            1
 170,   58,   35.730409,  -66.048253,            1
 171,   58,   35.653792,  -65.616552,           -7
 172,   58,   35.576038,  -65.185456,          -13
 173,   58,   35.497151,  -64.754972,          -11
 174,   58,   35.417131,  -64.325106,           -3
 175,   58,   35.335979,  -63.895868,           -3
 176,   58,   35.253699,  -63.467263,           -3
 177,   58,   35.170291,  -63.039300,           -5
 178,   58,   35.085757,  -62.611984,           -5
 179,   58,   35.000099,  -62.185323,           -1
 180,   58,   34.913319,  -61.759325,            1
 181,   58,   34.825419,  -61.333995,            1
 182,   58,   34.736401,  -60.909341,            1
 183,   58,   34.646266,  -60.485369,           -1
 184,   58,   34.555017,  -60.062086,           -7
 185,   58,   34.462655,  -59.639498,            1
   1,   59,   32.260227, -140.419707,           -3
   2,   59,   32.378864, -140.014516,           -5
   3,   59,   32.496444, -139.608488,           -1
   4,   59,   32.612964, -139.201629,            1
   5,   59,   32.728420, -138.793942,            1
   6,   59,   32.842811, -138.385432,            1
   7,   59,   32.956134, -137.976105,            1
   8,   59,   33.068385, -137.565966,            1
   9,   59,   33.179562, -137.155019,            1
  10,   59,   33.289663, -136.743270,           -5
  11,   59,   33.398685, -136.330724,          -17
  12,   59,   33.506625, -135.917387,          -19
  13,   59,   33.613482, -135.503263,           -5
  14,   59,   33.719252, -135.088359,           -5
  15,   59,   33.823933, -134.672680,           -1
  16,   59,   33.927522, -134.256231,            1
  17,   59,   34.030018, -133.839019,           -1
  18,   59,   34.131419, -133.421049,           -1
  19,   59,   34.231720, -133.002327,           -3
  20,   59,   34.330922, -132.582859,           -1
  21,   59,   34.429020, -132.162651,           -3
  22,   59,   34.526014, -131.741710,           -1
  23,   59,   34.621901, -131.320041,            1
  24,   59,   34.716678, -130.897650,            1
  25,   59,   34.810344, -130.474545,            1
  26,   59,   34.902897, -130.050731,            1
  27,   59,   34.994335, -129.626216,            1
  28,   59,   35.084655, -129.201005,            1
  29,   59,   35.173857, -128.775106,            1
  30,   59,   35.261937, -128.348524,            1
  31,   59,   35.348894, -127.921268,            1
  32,   59,   35.434726, -127.493343,            1
  33,   59,   35.519431, -127.064758,            1
  34,   59,   35.603008, -126.635518,            1
  35,   59,   35.685455, -126.205631,            1
  36,   59,   35.766769, -125.775105,           -3
  37,   59,   35.846950, -125.343946,           -1
  38,   59,   35.925996, -124.912161,            1
  39,   59,   36.003905, -124.479759,            1
  40,   59,   36.080675, -124.046747,            1
  41,   59,   36.156305, -123.613132,            1
  42,   59,   36.230793, -123.178922,            1
  43,   59,   36.304138, -122.744125,            1
  44,   59,   36.376338, -122.308748,            1
  45,   59,   36.447393, -121.872799,            1
  46,   59,   36.517299, -121.436287,            1
  47,   59,   36.586057, -120.999218,            1
  48,   59,   36.653664, -120.561602,            1
  49,   59,   36.720120, -120.123446,            1
  50,   59,   36.785422, -119.684759,            1
  51,   59,   36.849571, -119.245548,            1
  52,   59,   36.912563, -118.805822,            1
  53,   59,   36.974399, -118.365589,            1
  54,   59,   37.035077, -117.924858,            1
  55,   59,   37.094596, -117.483638,            1
  56,   59,   37.152954, -117.041936,            1
  57,   59,   37.210151, -116.599762,            1
  58,   59,   37.266185, -116.157123,            1
  59,   59,   37.321056, -115.714030,            1
  60,   59,   37.374762, -115.270490,            1
  61,   59,   37.427302, -114.826512,            1
  62,   59,   37.478676, -114.382106,            1
  63,   59,   37.528882, -113.937279,            1
  64,   59,   37.577919, -113.492042,            1
  65,   59,   37.625787, -113.046404,            1
  66,   59,   37.672484, -112.600372,            1
  67,   59,   37.718010, -112.153958,            1
  68,   59,   37.762363, -111.707168,          -11
  69,   59,   37.805544, -111.260014,            1
  70,   59,   37.847551, -110.812504,            1
  71,   59,   37.888383, -110.364648,            1
  72,   59,   37.928040, -109.916455,            1
  73,   59,   37.966521, -109.467934,            1
  74,   59,   38.003825, -109.019095,            1
  75,   59,   38.039951, -108.569947,            1
  76,   59,   38.074900, -108.120500,           -1
  77,   59,   38.108670, -107.670764,            1
  78,   59,   38.141260, -107.220748,            1
  79,   59,   38.172670, -106.770461,            1
  80,   59,   38.202900, -106.319915,            1
  81,   59,   38.231949, -105.869117,            1
  82,   59,   38.259816, -105.418078,            1
  83,   59,   38.286501, -104.966809,            1
  84,   59,   38.312003, -104.515318,            1
  85,   59,   38.336322, -104.063615,            1
  86,   59,   38.359458, -103.611711,            1
  87,   59,   38.381410, -103.159615,            1
  88,   59,   38.402178, -102.707337,            1
  89,   59,   38.421760, -102.254887,            1
  90,   59,   38.440158, -101.802276,            1
  91,   59,   38.457371, -101.349513,            1
  92,   59,   38.473398, -100.896608,            1
  93,   59,   38.488239, -100.443571,            1
  94,   59,   38.501894,  -99.990413,            1
  95,   59,   38.514362,  -99.537143,            1
  96,   59,   38.525644,  -99.083772,            1
  97,   59,   38.535738,  -98.630309,            1
  98,   59,   38.544646,  -98.176765,            1
  99,   59,   38.552367,  -97.723150,            1
 100,   59,   38.558900,  -97.269474,            1
 101,   59,   38.564246,  -96.815747,            1
 102,   59,   38.568404,  -96.361979,            1
 103,   59,   38.571375,  -95.908181,            1
 104,   59,   38.573158,  -95.454362,            1
 105,   59,   38.573753,  -95.000533,            1
 106,   59,   38.573160,  -94.546705,            1
 107,   59,   38.571380,  -94.092886,            1
 108,   59,   38.568412,  -93.639088,            1
 109,   59,   38.564257,  -93.185320,            1
 110,   59,   38.558914,  -92.731593,            1
 111,   59,   38.552384,  -92.277917,            1
 112,   59,   38.544666,  -91.824301,            1
 113,   59,   38.535761,  -91.370757,            1
 114,   59,   38.525669,  -90.917294,            1
 115,   59,   38.514390,  -90.463922,            1
 116,   59,   38.501924,  -90.010652,            1
 117,   59,   38.488272,  -89.557494,            1
 118,   59,   38.473434,  -89.104457,            1
 119,   59,   38.457410,  -88.651551,            1
 120,   59,   38.440200,  -88.198788,            1
 121,   59,   38.421805,  -87.746176,            1
 122,   59,   38.402225,  -87.293726,            1
 123,   59,   38.381460,  -86.841448,            1
 124,   59,   38.359511,  -86.389352,            1
 125,   59,   38.336378,  -85.937447,            1
 126,   59,   38.312061,  -85.485744,            1
 127,   59,   38.286562,  -85.034252,            1
 128,   59,   38.259880,  -84.582982,            1
 129,   59,   38.232015,  -84.131943,            1
 130,   59,   38.202970,  -83.681145,            1
 131,   59,   38.172743,  -83.230597,            1
 132,   59,   38.141335,  -82.780310,            1
 133,   59,   38.108747,  -82.330294,            1
 134,   59,   38.074981,  -81.880557,            1
 135,   59,   38.040035,  -81.431109,            1
 136,   59,   38.003911,  -80.981961,            1
 137,   59,   37.966610,  -80.533121,            1
 138,   59,   37.928132,  -80.084599,            1
 139,   59,   37.888478,  -79.636405,            1
 140,   59,   37.847648,  -79.188548,            1
 141,   59,   37.805644,  -78.741037,            1
 142,   59,   37.762466,  -78.293882,            1
 143,   59,   37.718115,  -77.847092,            1
 144,   59,   37.672592,  -77.400677,            1
 145,   59,   37.625898,  -76.954644,            1
 146,   59,   37.578033,  -76.509005,            1
 147,   59,   37.528998,  -76.063767,            1
 148,   59,   37.478795,  -75.618940,            1
 149,   59,   37.427425,  -75.174532,           -7
 150,   59,   37.374887,  -74.730554,            1
 151,   59,   37.321184,  -74.287013,            1
 152,   59,   37.266316,  -73.843918,            1
 153,   59,   37.210284,  -73.401278,            1
 154,   59,   37.153090,  -72.959103,            1
 155,   59,   37.094734,  -72.517400,            1
 156,   59,   37.035218,  -72.076178,            1
 157,   59,   36.974543,  -71.635446,            1
 158,   59,   36.912710,  -71.195213,            1
 159,   59,   36.849720,  -70.755485,            1
 160,   59,   36.785575,  -70.316273,            1
 161,   59,   36.720275,  -69.877584,            1
 162,   59,   36.653822,  -69.439427,            1
 163,   59,   36.586217,  -69.001810,            1
 164,   59,   36.517462,  -68.564740,            1
 165,   59,   36.447558,  -68.128226,            1
 166,   59,   36.376507,  -67.692276,            1
 167,   59,   36.304309,  -67.256898,            1
 168,   59,   36.230967,  -66.822099,            1
 169,   59,   36.156481,  -66.387888,            1
 170,   59,   36.080854,  -65.954271,            1
 171,   59,   36.004086,  -65.521258,            1
 172,   59,   35.926180,  -65.088854,            1
 173,   59,   35.847137,  -64.657069,           -5
 174,   59,   35.766959,  -64.225908,            1
 175,   59,   35.685647,  -63.795380,            1
 176,   59,   35.603203,  -63.365492,           -1
 177,   59,   35.519629,  -62.936251,           -3
 178,   59,   35.434926,  -62.507663,           -5
 179,   59,   35.349097,  -62.079737,           -1
 180,   59,   35.262142,  -61.652479,            1
 181,   59,   35.174065,  -61.225896,            1
 182,   59,   35.084866,  -60.799995,            1
 183,   59,   34.994549,  -60.374783,            1
 184,   59,   34.903114,  -59.950266,           -1
 185,   59,   34.810563,  -59.526450,           -7
   1,   60,   32.602316, -140.561047,           -7
   2,   60,   32.721212, -140.154788,           -1
   3,   60,   32.839048, -139.747685,           -1
   4,   60,   32.955820, -139.339743,            1
   5,   60,   33.071526, -138.930967,            1
   6,   60,   33.186163, -138.521360,           -1
   7,   60,   33.299729, -138.110929,           -7
   8,   60,   33.412220, -137.699679,           -3
   9,   60,   33.523634, -137.287614,           -9
  10,   60,   33.633969, -136.874739,            1
  11,   60,   33.743221, -136.461061,            1
  12,   60,   33.851389, -136.046584,          -13
  13,   60,   33.958470, -135.631314,          -23
  14,   60,   34.064461, -135.215256,           -3
  15,   60,   34.169361, -134.798417,            1
  16,   60,   34.273166, -134.380801,            1
  17,   60,   34.375874, -133.962415,            1
  18,   60,   34.477484, -133.543263,            1
  19,   60,   34.577992, -133.123354,           -3
  20,   60,   34.677397, -132.702691,           -7
  21,   60,   34.775696, -132.281282,           -1
  22,   60,   34.872887, -131.859133,           -7
  23,   60,   34.968969, -131.436249,           -3
  24,   60,   35.063938, -131.012637,            1
  25,   60,   35.157793, -130.588304,            1
  26,   60,   35.250532, -130.163256,            1
  27,   60,   35.342153, -129.737500,            1
  28,   60,   35.432654, -129.311042,            1
  29,   60,   35.522033, -128.883889,            1
  30,   60,   35.610288, -128.456048,            1
  31,   60,   35.697417, -128.027525,            1
  32,   60,   35.783419, -127.598328,            1
  33,   60,   35.868291, -127.168464,            1
  34,   60,   35.952031, -126.737940,           -1
  35,   60,   36.034639, -126.306762,           -3
  36,   60,   36.116113, -125.874939,            1
  37,   60,   36.196449, -125.442477,           -3
  38,   60,   36.275648, -125.009384,            1
  39,   60,   36.353708, -124.575667,            1
  40,   60,   36.430626, -124.141335,            1
  41,   60,   36.506401, -123.706394,            1
  42,   60,   36.581032, -123.270852,            1
  43,   60,   36.654517, -122.834718,            1
  44,   60,   36.726855, -122.397998,            1
  45,   60,   36.798045, -121.960701,            1
  46,   60,   36.868084, -121.522835,            1
  47,   60,   36.936971, -121.084407,            1
  48,   60,   37.004706, -120.645427,            1
  49,   60,   37.071287, -120.205901,            1
  50,   60,   37.136712, -119.765839,            1
  51,   60,   37.200980, -119.325248,            1
  52,   60,   37.264090, -118.884138,            1
  53,   60,   37.326041, -118.442515,            1
  54,   60,   37.386832, -118.000390,            1
  55,   60,   37.446461, -117.557770,            1
  56,   60,   37.504927, -117.114665,            1
  57,   60,   37.562230, -116.671082,            1
  58,   60,   37.618367, -116.227030,            1
  59,   60,   37.673339, -115.782519,            1
  60,   60,   37.727143, -115.337558,            1
  61,   60,   37.779780, -114.892154,            1
  62,   60,   37.831247, -114.446317,            1
  63,   60,   37.881544, -114.000056,            1
  64,   60,   37.930670, -113.553381,            1
  65,   60,   37.978625, -113.106300,            1
  66,   60,   38.025407, -112.658822,            1
  67,   60,   38.071015, -112.210957,            1
  68,   60,   38.115448, -111.762714,           -3
  69,   60,   38.158707, -111.314103,            1
  70,   60,   38.200789, -110.865132,            1
  71,   60,   38.241695, -110.415811,            1
  72,   60,   38.281423, -109.966150,            1
  73,   60,   38.319972, -109.516158,            1
  74,   60,   38.357343, -109.065844,            1
  75,   60,   38.393534, -108.615219,          -29
  76,   60,   38.428544, -108.164292,            1
  77,   60,   38.462374, -107.713073,            1
  78,   60,   38.495022, -107.261571,            1
  79,   60,   38.526488, -106.809796,            1
  80,   60,   38.556772, -106.357758,            1
  81,   60,   38.585872, -105.905466,            1
  82,   60,   38.613788, -105.452932,            1
  83,   60,   38.640520, -105.000163,            1
  84,   60,   38.666067, -104.547172,            1
  85,   60,   38.690429, -104.093966,            1
  86,   60,   38.713606, -103.640557,            1
  87,   60,   38.735596, -103.186954,            1
  88,   60,   38.756400, -102.733168,            1
  89,   60,   38.776018, -102.279208,            1
  90,   60,   38.794448, -101.825085,            1
  91,   60,   38.811690, -101.370808,            1
  92,   60,   38.827745, -100.916388,            1
  93,   60,   38.842612, -100.461835,            1
  94,   60,   38.856291, -100.007159,            1
  95,   60,   38.868781,  -99.552371,            1
  96,   60,   38.880082,  -99.097480,            1
  97,   60,   38.890195,  -98.642496,            1
  98,   60,   38.899118,  -98.187431,            1
  99,   60,   38.906852,  -97.732294,            1
 100,   60,   38.913397,  -97.277095,            1
 101,   60,   38.918752,  -96.821844,            1
 102,   60,   38.922917,  -96.366553,            1
 103,   60,   38.925893,  -95.911231,            1
 104,   60,   38.927679,  -95.455888,            1
 105,   60,   38.928276,  -95.000535,            1
 106,   60,   38.927682,  -94.545182,            1
 107,   60,   38.925899,  -94.089839,            1
 108,   60,   38.922926,  -93.634517,            1
 109,   60,   38.918763,  -93.179226,            1
 110,   60,   38.913411,  -92.723975,            1
 111,   60,   38.906869,  -92.268776,            1
 112,   60,   38.899138,  -91.813639,            1
 113,   60,   38.890217,  -91.358573,            1
 114,   60,   38.880108,  -90.903590,            1
 115,   60,   38.868809,  -90.448698,            1
 116,   60,   38.856322,  -89.993910,            1
 117,   60,   38.842646,  -89.539233,            1
 118,   60,   38.827782,  -89.084680,            1
 119,   60,   38.811730,  -88.630260,            1
 120,   60,   38.794490,  -88.175983,            1
 121,   60,   38.776062,  -87.721859,            1
 122,   60,   38.756448,  -87.267899,            1
 123,   60,   38.735647,  -86.814112,            1
 124,   60,   38.713659,  -86.360509,            1
 125,   60,   38.690485,  -85.907099,            1
 126,   60,   38.666126,  -85.453894,            1
 127,   60,   38.640581,  -85.000901,            1
 128,   60,   38.613852,  -84.548132,            1
 129,   60,   38.585939,  -84.095597,            1
 130,   60,   38.556841,  -83.643305,            1
 131,   60,   38.526561,  -83.191266,            1
 132,   60,   38.495098,  -82.739491,            1
 133,   60,   38.462452,  -82.287988,            1
 134,   60,   38.428625,  -81.836768,            1
 135,   60,   38.393618,  -81.385840,            1
 136,   60,   38.357429,  -80.935214,            1
 137,   60,   38.320061,  -80.484900,            1
 138,   60,   38.281515,  -80.034908,            1
 139,   60,   38.241789,  -79.585246,            1
 140,   60,   38.200887,  -79.135924,            1
 141,   60,   38.158807,  -78.686952,            1
 142,   60,   38.115551,  -78.238340,            1
 143,   60,   38.071121,  -77.790096,            1
 144,   60,   38.025515,  -77.342230,            1
 145,   60,   37.978736,  -76.894752,            1
 146,   60,   37.930785,  -76.447670,            1
 147,   60,   37.881661,  -76.000993,            1
 148,   60,   37.831366,  -75.554732,            1
 149,   60,   37.779902,  -75.108894,           -1
 150,   60,   37.727268,  -74.663489,            1
 151,   60,   37.673467,  -74.218526,            1
 152,   60,   37.618498,  -73.774014,            1
 153,   60,   37.562363,  -73.329961,            1
 154,   60,   37.505063,  -72.886377,            1
 155,   60,   37.446600,  -72.443271,            1
 156,   60,   37.386974,  -72.000650,            1
 157,   60,   37.326186,  -71.558523,            1
 158,   60,   37.264237,  -71.116900,            1
 159,   60,   37.201130,  -70.675788,            1
 160,   60,   37.136864,  -70.235196,            1
 161,   60,   37.071442,  -69.795133,            1
 162,   60,   37.004864,  -69.355606,           -3
 163,   60,   36.937132,  -68.916624,            1
 164,   60,   36.868247,  -68.478195,            1
 165,   60,   36.798211,  -68.040328,            1
 166,   60,   36.727024,  -67.603029,            1
 167,   60,   36.654689,  -67.166308,            1
 168,   60,   36.581206,  -66.730172,            1
 169,   60,   36.506578,  -66.294629,            1
 170,   60,   36.430805,  -65.859687,            1
 171,   60,   36.353890,  -65.425353,            1
 172,   60,   36.275833,  -64.991635,            1
 173,   60,   36.196637,  -64.558541,            1
 174,   60,   36.116303,  -64.126077,            1
 175,   60,   36.034832,  -63.694252,            1
 176,   60,   35.952227,  -63.263073,           -3
 177,   60,   35.868489,  -62.832547,           -7
 178,   60,   35.783619,  -62.402681,           -1
 179,   60,   35.697621,  -61.973483,           -1
 180,   60,   35.610494,  -61.544959,           -1
 181,   60,   35.522242,  -61.117116,            1
 182,   60,   35.432866,  -60.689961,            1
 183,   60,   35.342367,  -60.263502,            1
 184,   60,   35.250749,  -59.837744,            1
 185,   60,   35.158013,  -59.412694,            1
   1,   61,   32.943999, -140.703236,            1
   2,   61,   33.063151, -140.295904,            1
   3,   61,   33.181240, -139.887722,            1
   4,   61,   33.298261, -139.478692,           -1
   5,   61,   33.414214, -139.068821,           -3
   6,   61,   33.529094, -138.658113,           -5
   7,   61,   33.642900, -138.246573,           -5
   8,   61,   33.755628, -137.834206,           -5
   9,   61,   33.867276, -137.421017,           -1
  10,   61,   33.977842, -137.007012,           -1
  11,   61,   34.087322, -136.592196,           -5
  12,   61,   34.195715, -136.176575,            1
  13,   61,   34.303017, -135.760153,           -5
  14,   61,   34.409227, -135.342936,           -5
  15,   61,   34.514342, -134.924930,           -1
  16,   61,   34.618360, -134.506141,            1
  17,   61,   34.721278, -134.086575,            1
  18,   61,   34.823094, -133.666237,            1
  19,   61,   34.923806, -133.245133,           -1
  20,   61,   35.023412, -132.823270,           -1
  21,   61,   35.121909, -132.400654,           -5
  22,   61,   35.219295, -131.977290,           -3
  23,   61,   35.315569, -131.553185,            1
  24,   61,   35.410728, -131.128346,            1
  25,   61,   35.504769, -130.702779,            1
  26,   61,   35.597692, -130.276490,            1
  27,   61,   35.689494, -129.849486,            1
  28,   61,   35.780173, -129.421774,            1
  29,   61,   35.869727, -128.993361,            1
  30,   61,   35.958154, -128.564253,            1
  31,   61,   36.045453, -128.134457,            1
  32,   61,   36.131622, -127.703981,            1
  33,   61,   36.216658, -127.272831,            1
  34,   61,   36.300561, -126.841014,           -1
  35,   61,   36.383327, -126.408539,            1
  36,   61,   36.464957, -125.975411,           -1
  37,   61,   36.545447, -125.541639,           -7
  38,   61,   36.624797, -125.107230,            1
  39,   61,   36.703005, -124.672191,            1
  40,   61,   36.780069, -124.236531,            1
  41,   61,   36.855988, -123.800256,            1
  42,   61,   36.930759, -123.363375,            1
  43,   61,   37.004383, -122.925895,            1
  44,   61,   37.076856, -122.487825,            1
  45,   61,   37.148179, -122.049172,            1
  46,   61,   37.218348, -121.609944,            1
  47,   61,   37.287364, -121.170149,            1
  48,   61,   37.355224, -120.729796,            1
  49,   61,   37.421928, -120.288893,            1
  50,   61,   37.487474, -119.847448,            1
  51,   61,   37.551860, -119.405469,            1
  52,   61,   37.615086, -118.962965,            1
  53,   61,   37.677151, -118.519945,            1
  54,   61,   37.738053, -118.076417,            1
  55,   61,   37.797790, -117.632389,            1
  56,   61,   37.856363, -117.187871,            1
  57,   61,   37.913769, -116.742871,            1
  58,   61,   37.970008, -116.297397,            1
  59,   61,   38.025079, -115.851460,            1
  60,   61,   38.078980, -115.405067,            1
  61,   61,   38.131711, -114.958229,            1
  62,   61,   38.183270, -114.510952,            1
  63,   61,   38.233658, -114.063248,            1
